,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
qRaxs FUT,,2 Round 1 Kicks Sayf Round 12 trexx Sayf,1 Round 2 Derke Less Sayf,,,,,,,,40,1,2
AtaKaptan FUT,,1 Round 2 trexx Kicks,1 Round 15 Kicks Derke Sayf,,,1 Round 14 Kicks,,,,,30,1,0
MrFaliN FUT,,3 Round 6 Kicks Less Round 14 Less Sayf Round 15 Less trexx,,,,,,,,,36,5,1
yetujey FUT,,3 Round 9 Sayf Less Round 12 Derke Less Round 17 Derke Less,1 Round 13 Sayf Kicks trexx,,,,,,,,55,0,0
xeus FUT,,5 Round 7 Derke Kicks Round 10 Less Kicks Round 11 Kicks Derke Round 13 Less Derke Round 18 Kicks trexx,,1 Round 16 Derke Sayf Kicks Less,,,,,,,57,0,0
Sayf VIT,,3 Round 1 yetujey xeus Round 18 yetujey qRaxs Round 20 qRaxs yetujey,2 Round 6 yetujey MrFaliN qRaxs Round 12 yetujey xeus AtaKaptan,,,,,,,,84,1,0
trexx VIT,,2 Round 10 yetujey AtaKaptan Round 11 MrFaliN yetujey,,,,,,,,,51,2,1
Derke VIT,,5 Round 4 qRaxs AtaKaptan Round 5 xeus MrFaliN Round 7 MrFaliN qRaxs Round 8 MrFaliN qRaxs Round 17 MrFaliN qRaxs,1 Round 9 MrFaliN xeus qRaxs,,,,,,,,56,0,1
Less VIT,,4 Round 3 qRaxs xeus Round 8 AtaKaptan yetujey Round 17 xeus AtaKaptan Round 18 MrFaliN xeus,1 Round 11 xeus qRaxs AtaKaptan,,,,,,,,56,2,1
Kicks VIT,,3 Round 2 xeus qRaxs Round 15 yetujey xeus Round 20 MrFaliN xeus,1 Round 19 MrFaliN xeus qRaxs,1 Round 14 xeus MrFaliN yetujey qRaxs,,,,,,,70,7,0
