Map,Round Number,Score,Winning Team,Winning Side,Win Method
1Lotus,1,"""1-0""",FUT,Attackers,Elimination
1Lotus,2,"""2-0""",FUT,Attackers,Spike Detonation
1Lotus,3,"""2-1""",EDG,Defenders,Elimination
1Lotus,4,"""3-1""",FUT,Attackers,Spike Detonation
1Lotus,5,"""4-1""",FUT,Attackers,Elimination
1Lotus,6,"""5-1""",FUT,Attackers,Elimination
1Lotus,7,"""6-1""",FUT,Attackers,Elimination
1Lotus,8,"""7-1""",FUT,Attackers,Elimination
1Lotus,9,"""7-2""",EDG,Defenders,Defuse
1Lotus,10,"""7-3""",EDG,Defenders,Defuse
1Lotus,11,"""7-4""",EDG,Defenders,Elimination
1Lotus,12,"""8-4""",FUT,Attackers,Elimination
1Lotus,13,"""9-4""",EDG,Defenders,Defuse
1Lotus,14,"""10-4""",EDG,Defenders,Elimination
1Lotus,15,"""10-5""",FUT,Attackers,Spike Detonation
1Lotus,16,"""10-6""",FUT,Attackers,Elimination
1Lotus,17,"""10-7""",FUT,Attackers,Elimination
1Lotus,18,"""11-7""",EDG,Defenders,Defuse
1Lotus,19,"""11-8""",FUT,Attackers,Spike Detonation
1Lotus,20,"""11-9""",FUT,Attackers,Elimination
1Lotus,21,"""12-9""",EDG,Defenders,Defuse
1Lotus,22,"""13-9""",EDG,Defenders,Defuse
1Lotus,23,"""""",,,
1Lotus,24,"""""",,,
