,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Dep ZETA,,2 Round 6 SSeeS Akame Round 11 SSeeS gyen,,,,,,,,,66,1,0
CLZ ZETA,,2 Round 3 Akame Jinboong Round 9 gyen Akame,1 Round 1 Meiy Akame gyen,,,,1 Round 9 Akame gyen,,,,56,1,0
SugarZ3ro ZETA,,3 Round 10 Jinboong Meiy Round 13 Akame Meiy Round 14 gyen Jinboong,,,,,,,,,37,1,0
Xdll ZETA,,1 Round 2 Meiy Akame,,1 Round 12 Akame Jinboong Meiy gyen,,,,,,,53,8,0
TenTen ZETA,,2 Round 6 Meiy Jinboong Round 14 Meiy SSeeS,1 Round 11 Akame Jinboong Meiy,1 Round 4 Akame SSeeS Jinboong Meiy,,,,,,,109,0,0
Jinboong DFM,,,,,,,,,,,36,0,0
Meiy DFM,,3 Round 4 SugarZ3ro Xdll Round 11 Xdll Dep Round 12 CLZ TenTen,,,,,,,,,45,0,0
Akame DFM,,1 Round 9 TenTen Dep,,,,,1 Round 8 TenTen Dep,,,,54,0,0
SSeeS DFM,,1 Round 3 CLZ SugarZ3ro,,,,,,,,,31,0,0
gyen DFM,,1 Round 1 TenTen Dep,,,,,,,,,31,0,0
