,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Dep ZETA,,1 Round 9 SSeeS Akame Dep,,,,,,,,,50,1,0
CLZ ZETA,,1 Round 1 Akame Meiy,1 Round 4 gyen Akame SSeeS,,,2 Round 13 Meiy Round 19 SSeeS,,,,,31,0,0
SugarZ3ro ZETA,,3 Round 5 SSeeS Jinboong Round 13 SSeeS gyen Round 19 Meiy Akame,2 Round 12 Akame Jinboong Meiy Round 20 Meiy Jinboong SSeeS,,,,,,,,57,0,1
Xdll ZETA,,2 Round 4 Meiy Jinboong Round 17 SSeeS Akame,,,,,,,,,34,3,0
TenTen ZETA,,1 Round 15 gyen SSeeS,1 Round 14 Jinboong Meiy gyen,,,,,,,,39,1,1
Jinboong DFM,,3 Round 1 Dep Xdll Round 11 TenTen SugarZ3ro Round 15 Dep CLZ,,,,,,,,,60,0,0
Meiy DFM,,4 Round 3 Xdll TenTen Round 4 TenTen Dep Round 10 CLZ TenTen Round 12 Dep TenTen,1 Round 2 CLZ TenTen Dep,3 Round 7 TenTen SugarZ3ro Xdll CLZ Round 13 Dep SugarZ3ro TenTen CLZ Meiy Round 16 Xdll TenTen CLZ SugarZ3ro,1 Round 18 TenTen Xdll CLZ SugarZ3ro Dep,1 Round 17 Xdll,,,,,114,2,0
Akame DFM,,6 Round 2 Xdll SugarZ3ro Round 5 CLZ SugarZ3ro Round 9 CLZ SugarZ3ro Round 17 TenTen Dep Round 19 TenTen Xdll Round 20 CLZ SugarZ3ro,1 Round 8 TenTen SugarZ3ro Dep,,,1 Round 20 SugarZ3ro,,,,,72,2,2
SSeeS DFM,,1 Round 19 SugarZ3ro Dep,,,,,,,,,31,3,0
gyen DFM,,1 Round 20 TenTen Xdll,1 Round 10 Xdll Dep SugarZ3ro,,,1 Round 9 Dep,,,,,58,3,0
