,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Crws TLN,,4 Round 7 f0rsakeN Jinggg Round 19 d4v41 f0rsakeN Round 21 d4v41 f0rsakeN Round 27 PatMen Jinggg,3 Round 4 f0rsakeN PatMen d4v41 Round 13 something f0rsakeN PatMen Round 17 PatMen d4v41 something,,,,1 Round 6 PatMen d4v41,1 Round 4 f0rsakeN PatMen d4v41,,,61,2,0
Killua TLN,,3 Round 3 PatMen Jinggg Round 10 d4v41 something Round 30 f0rsakeN PatMen,,,,,,,,,29,1,0
JitBoyS TLN,,2 Round 8 d4v41 f0rsakeN Round 14 PatMen d4v41,,,,,,,,,25,0,1
primmie TLN,,6 Round 4 something Jinggg Round 8 PatMen Jinggg Round 14 Jinggg f0rsakeN Round 16 Jinggg something Round 21 Jinggg PatMen Round 27 something f0rsakeN,,,,,1 Round 21 Jinggg PatMen,,,,41,8,3
thyy TLN,,3 Round 19 something Jinggg Round 20 f0rsakeN Jinggg Round 29 something d4v41,2 Round 5 something f0rsakeN PatMen Round 25 something Jinggg f0rsakeN,,,,1 Round 3 something d4v41,,,,41,0,0
Jinggg PRX,,6 Round 4 JitBoyS Killua Round 12 Crws Killua Round 15 primmie thyy Round 17 thyy Crws Round 18 Crws thyy Round 22 Crws primmie,,,,,,,,,40,2,1
f0rsakeN PRX,,4 Round 1 Killua Crws Round 15 Crws JitBoyS Round 27 Crws thyy Round 29 primmie Killua,,,,1 Round 15 JitBoyS,,,,,35,9,1
d4v41 PRX,,2 Round 1 JitBoyS primmie Round 30 Killua JitBoyS,1 Round 19 thyy Killua primmie,1 Round 3 JitBoyS Killua primmie thyy d4v41,,,,,,,55,1,0
PatMen PRX,,6 Round 12 thyy primmie Round 14 Killua thyy Round 18 primmie JitBoyS Round 22 JitBoyS thyy Round 23 Killua Crws Round 28 Killua primmie,2 Round 9 Crws thyy Killua Round 19 Killua JitBoyS Crws,,,1 Round 19 Crws,,,,,62,1,0
something PRX,,2 Round 3 Crws thyy Round 6 Killua primmie,4 Round 2 JitBoyS Crws thyy Round 24 thyy Crws JitBoyS Round 26 JitBoyS Killua thyy Round 30 Crws thyy primmie,1 Round 11 Killua JitBoyS thyy primmie,,,,,,,54,1,1
