,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Crws TLN,,,,,,,,,,,25,0,1
Killua TLN,,4 Round 11 something f0rsakeN Round 17 something d4v41 Round 20 PatMen d4v41 Round 23 Jinggg f0rsakeN,1 Round 12 f0rsakeN Jinggg PatMen,,,,,,,,62,3,1
JitBoyS TLN,,3 Round 1 Jinggg d4v41 Round 18 PatMen d4v41 Round 23 d4v41 something,1 Round 13 Jinggg PatMen something,,,,,,,,33,1,0
primmie TLN,,3 Round 2 f0rsakeN d4v41 Round 8 f0rsakeN something Round 13 f0rsakeN d4v41,1 Round 20 Jinggg f0rsakeN something,,,,,,,,48,0,1
thyy TLN,,4 Round 1 PatMen f0rsakeN Round 7 d4v41 f0rsakeN Round 10 d4v41 f0rsakeN Round 22 Jinggg something,1 Round 8 Jinggg PatMen d4v41,,1 Round 14 f0rsakeN something Jinggg PatMen d4v41,,,,,,62,1,0
Jinggg PRX,,3 Round 5 Killua JitBoyS Round 17 Killua Crws Round 21 JitBoyS primmie,,,,,,,,,54,0,0
f0rsakeN PRX,,2 Round 19 primmie Crws Round 22 Killua JitBoyS,1 Round 6 thyy Killua primmie,,,,,,,,37,2,0
d4v41 PRX,,3 Round 2 thyy Killua Round 15 thyy JitBoyS Round 19 thyy JitBoyS,1 Round 9 primmie thyy Killua,2 Round 16 thyy Killua primmie JitBoyS Round 24 primmie Killua thyy JitBoyS,,1 Round 16 JitBoyS,,,,,78,1,0
PatMen PRX,,3 Round 1 Crws primmie Round 10 JitBoyS Crws Round 15 primmie Crws,1 Round 5 primmie Crws thyy,,,1 Round 17 thyy,,,,,46,5,0
something PRX,,3 Round 2 primmie JitBoyS Round 6 Crws JitBoyS Round 22 Crws primmie,1 Round 3 Crws thyy primmie,,,,,,,,47,2,0
