Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
free1ng,DRX,Map_1_1Lotus,All,Vyse,2.06,413,26,6,2,+20,81%,255,40%,3,0,+3
MaKo,DRX,Map_1_1Lotus,All,Omen,1.59,245,15,6,7,+9,94%,158,37%,0,0,0
BeYN,DRX,Map_1_1Lotus,All,Fade,1.17,178,11,7,5,+4,88%,122,21%,1,0,+1
Flashback,DRX,Map_1_1Lotus,All,Yoru,1.16,231,14,8,2,+6,75%,138,12%,5,1,+4
HYUNMIN,DRX,Map_1_1Lotus,All,Raze,0.86,121,8,7,2,+1,88%,80,37%,1,5,-4
Akame,DFM,Map_1_1Lotus,All,Fade,0.93,180,10,14,3,-4,69%,105,36%,2,0,+2
Meiy,DFM,Map_1_1Lotus,All,Raze,0.80,150,9,14,1,-5,50%,99,27%,2,3,-1
gyen,DFM,Map_1_1Lotus,All,Viper,0.79,171,9,14,1,-5,44%,110,59%,1,2,-1
Art,DFM,Map_1_1Lotus,All,Omen,0.18,93,3,16,5,-13,56%,71,29%,1,2,-1
Jinboong,DFM,Map_1_1Lotus,All,Vyse,0.08,67,3,16,1,-13,38%,52,21%,0,3,-3
free1ng,DRX,Map_1_1Lotus,Attack,Vyse,2.85,515,8,1,0,+7,100%,303,41%,1,0,+1
MaKo,DRX,Map_1_1Lotus,Attack,Omen,2.03,232,4,1,4,+3,100%,129,57%,0,0,0
BeYN,DRX,Map_1_1Lotus,Attack,Fade,1.95,304,4,1,3,+3,100%,195,19%,0,0,0
Flashback,DRX,Map_1_1Lotus,Attack,Yoru,0.87,186,3,2,0,+1,50%,107,22%,1,0,+1
HYUNMIN,DRX,Map_1_1Lotus,Attack,Raze,0.41,36,1,2,1,-1,100%,26,33%,0,2,-2
Akame,DFM,Map_1_1Lotus,Attack,Fade,1.05,181,7,10,3,-3,67%,114,33%,1,0,+1
Meiy,DFM,Map_1_1Lotus,Attack,Raze,0.86,150,7,10,0,-3,42%,101,26%,1,3,-2
gyen,DFM,Map_1_1Lotus,Attack,Viper,1.13,224,9,10,1,-1,58%,142,63%,1,1,0
Art,DFM,Map_1_1Lotus,Attack,Omen,0.18,98,2,12,4,-10,50%,77,31%,1,1,0
Jinboong,DFM,Map_1_1Lotus,Attack,Vyse,0.04,65,2,12,1,-10,42%,47,9%,0,3,-3
free1ng,DRX,Map_1_1Lotus,Defend,Vyse,1.79,379,18,5,2,+13,75%,239,40%,2,0,+2
MaKo,DRX,Map_1_1Lotus,Defend,Omen,1.44,250,11,5,3,+6,92%,167,32%,0,0,0
BeYN,DRX,Map_1_1Lotus,Defend,Fade,0.91,136,7,6,2,+1,83%,97,24%,1,0,+1
Flashback,DRX,Map_1_1Lotus,Defend,Yoru,1.26,247,11,6,2,+5,83%,148,6%,4,1,+3
HYUNMIN,DRX,Map_1_1Lotus,Defend,Raze,1.00,151,7,5,1,+2,83%,98,38%,1,3,-2
Akame,DFM,Map_1_1Lotus,Defend,Fade,0.56,181,3,4,0,-1,75%,79,50%,1,0,+1
Meiy,DFM,Map_1_1Lotus,Defend,Raze,0.61,154,2,4,1,-2,75%,92,29%,1,0,+1
gyen,DFM,Map_1_1Lotus,Defend,Viper,0.01,14,0,4,0,-4,,14,0%,0,1,-1
Art,DFM,Map_1_1Lotus,Defend,Omen,0.17,80,1,4,1,-3,75%,54,20%,0,1,-1
Jinboong,DFM,Map_1_1Lotus,Defend,Vyse,0.33,74,1,4,0,-3,25%,67,67%,0,0,0
