Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
Smoggy,EDG,Map_1_1Haven,All,Omen,,297,27,17,12,+10,,,,,,
ZmjjKK,EDG,Map_1_1Haven,All,Neon,,292,25,19,5,+6,,,,,,
CHICHOO,EDG,Map_1_1Haven,All,Cypher,,177,16,18,1,-2,,,,,,
nobody,EDG,Map_1_1Haven,All,Sova,,165,13,15,8,-2,,,,,,
Jieni7,EDG,Map_1_1Haven,All,Breach,,158,13,16,12,-3,,,,,,
yosemite,FPX,Map_1_1Haven,All,Omen,,260,22,17,9,+5,,,,,,
AAAAY,FPX,Map_1_1Haven,All,Sova,,248,20,20,7,0,,,,,,
BerLIN,FPX,Map_1_1Haven,All,Breach,,181,17,19,5,-2,,,,,,
Autumn,FPX,Map_1_1Haven,All,Cypher,,164,13,20,6,-7,,,,,,
Life,FPX,Map_1_1Haven,All,Jett,,141,13,18,2,-5,,,,,,
Smoggy,EDG,Map_1_1Haven,Attack,Omen,,,,,,,,,
ZmjjKK,EDG,Map_1_1Haven,Attack,Neon,,,,,,,,,
CHICHOO,EDG,Map_1_1Haven,Attack,Cypher,,,,,,,,,
nobody,EDG,Map_1_1Haven,Attack,Sova,,,,,,,,,
Jieni7,EDG,Map_1_1Haven,Attack,Breach,,,,,,,,,
yosemite,FPX,Map_1_1Haven,Attack,Omen,,,,,,,,,
AAAAY,FPX,Map_1_1Haven,Attack,Sova,,,,,,,,,
BerLIN,FPX,Map_1_1Haven,Attack,Breach,,,,,,,,,
Autumn,FPX,Map_1_1Haven,Attack,Cypher,,,,,,,,,
Life,FPX,Map_1_1Haven,Attack,Jett,,,,,,,,,
Smoggy,EDG,Map_1_1Haven,Defend,Omen,,,,,,,,,
ZmjjKK,EDG,Map_1_1Haven,Defend,Neon,,,,,,,,,
CHICHOO,EDG,Map_1_1Haven,Defend,Cypher,,,,,,,,,
nobody,EDG,Map_1_1Haven,Defend,Sova,,,,,,,,,
Jieni7,EDG,Map_1_1Haven,Defend,Breach,,,,,,,,,
yosemite,FPX,Map_1_1Haven,Defend,Omen,,,,,,,,,
AAAAY,FPX,Map_1_1Haven,Defend,Sova,,,,,,,,,
BerLIN,FPX,Map_1_1Haven,Defend,Breach,,,,,,,,,
Autumn,FPX,Map_1_1Haven,Defend,Cypher,,,,,,,,,
Life,FPX,Map_1_1Haven,Defend,Jett,,,,,,,,,
