Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
Avez,KC,Map_3_3Lotus,All,Fade,1.77,341,22,10,9,+12,89%,221,45%,2,1,+1
saadhak,KC,Map_3_3Lotus,All,Harbor,1.31,211,16,9,7,+7,74%,115,31%,1,2,-1
Elite,KC,Map_3_3Lotus,All,Vyse,1.04,214,14,13,2,+1,79%,157,47%,1,0,+1
marteen,KC,Map_3_3Lotus,All,Yoru,0.76,193,13,15,3,-2,68%,127,18%,3,3,0
SUYGETSU,KC,Map_3_3Lotus,All,Omen,0.65,103,6,12,9,-6,84%,67,33%,1,5,-4
Shao,NAVI,Map_3_3Lotus,All,Astra,1.21,202,15,12,4,+3,79%,119,29%,3,0,+3
Ruxic,NAVI,Map_3_3Lotus,All,Omen,1.17,222,16,16,3,0,74%,143,26%,4,3,+1
koalanoob,NAVI,Map_3_3Lotus,All,Sage,0.83,204,13,14,7,-1,68%,128,26%,2,3,-1
hiro,NAVI,Map_3_3Lotus,All,Vyse,0.64,113,7,14,9,-7,63%,76,16%,1,1,0
ANGE1,NAVI,Map_3_3Lotus,All,Tejo,0.59,166,8,15,6,-7,68%,113,26%,1,1,0
Avez,KC,Map_3_3Lotus,Attack,Fade,1.74,331,13,7,6,+6,83%,196,35%,2,1,+1
saadhak,KC,Map_3_3Lotus,Attack,Harbor,1.11,233,11,8,4,+3,67%,127,33%,1,2,-1
Elite,KC,Map_3_3Lotus,Attack,Vyse,0.77,178,7,9,1,-2,67%,130,45%,0,0,0
marteen,KC,Map_3_3Lotus,Attack,Yoru,0.65,187,8,10,2,-2,58%,128,19%,1,2,-1
SUYGETSU,KC,Map_3_3Lotus,Attack,Omen,0.66,102,4,8,6,-4,83%,63,36%,1,2,-1
Shao,NAVI,Map_3_3Lotus,Attack,Astra,1.24,180,5,4,0,+1,57%,117,40%,1,0,+1
Ruxic,NAVI,Map_3_3Lotus,Attack,Omen,0.73,161,4,7,2,-3,86%,116,38%,1,1,0
koalanoob,NAVI,Map_3_3Lotus,Attack,Sage,0.44,155,3,6,3,-3,71%,98,44%,1,1,0
hiro,NAVI,Map_3_3Lotus,Attack,Vyse,0.12,38,1,6,0,-5,43%,34,33%,0,1,-1
ANGE1,NAVI,Map_3_3Lotus,Attack,Tejo,0.78,200,4,5,1,-1,86%,128,50%,1,0,+1
Avez,KC,Map_3_3Lotus,Defend,Fade,1.82,358,9,3,3,+6,100%,264,63%,0,0,0
saadhak,KC,Map_3_3Lotus,Defend,Harbor,1.65,175,5,1,3,+4,86%,96,27%,0,0,0
Elite,KC,Map_3_3Lotus,Defend,Vyse,1.50,276,7,4,1,+3,100%,203,50%,1,0,+1
marteen,KC,Map_3_3Lotus,Defend,Yoru,0.97,204,5,5,1,0,86%,125,13%,2,1,+1
SUYGETSU,KC,Map_3_3Lotus,Defend,Omen,0.64,107,2,4,3,-2,86%,72,29%,0,3,-3
Shao,NAVI,Map_3_3Lotus,Defend,Astra,1.20,216,10,8,4,+2,92%,121,24%,2,0,+2
Ruxic,NAVI,Map_3_3Lotus,Defend,Omen,1.43,259,12,9,1,+3,67%,158,22%,3,2,+1
koalanoob,NAVI,Map_3_3Lotus,Defend,Sage,1.06,233,10,8,4,+2,67%,145,21%,1,2,-1
hiro,NAVI,Map_3_3Lotus,Defend,Vyse,0.94,158,6,8,9,-2,75%,100,12%,1,0,+1
ANGE1,NAVI,Map_3_3Lotus,Defend,Tejo,0.48,146,4,10,5,-6,58%,105,14%,0,1,-1
