,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Autumn FPX,,3 Round 20 Wo0t Boo Round 21 Wo0t benjyfishy Round 22 Boo benjyfishy,2 Round 1 benjyfishy Wo0t Boo Round 7 Boo RieNs benjyfishy,,,2 Round 9 benjyfishy Round 22 benjyfishy,1 Round 1 Boo Wo0t,,,,60,0,1
Life FPX,,2 Round 9 MiniBoo RieNs Round 22 MiniBoo RieNs,1 Round 6 MiniBoo RieNs Boo,,,,,,,,60,3,0
BerLIN FPX,,2 Round 1 RieNs MiniBoo Round 12 Boo RieNs,,,,,,,,,29,2,0
AAAAY FPX,,1 Round 21 RieNs MiniBoo,2 Round 2 Boo Wo0t benjyfishy Round 10 MiniBoo Boo Wo0t,,,,,,,,41,1,1
Lysoar FPX,,2 Round 10 benjyfishy RieNs Round 18 RieNs benjyfishy,,1 Round 13 MiniBoo RieNs Wo0t Boo,,1 Round 13 Boo,,,,,62,1,0
Boo TH,,2 Round 1 Life AAAAY Round 16 Autumn Life,,,,,,,,,46,0,1
RieNs TH,,5 Round 3 Autumn Lysoar Round 8 Lysoar Autumn Round 11 Lysoar BerLIN Round 13 Autumn BerLIN Round 21 Life Lysoar,1 Round 18 Life BerLIN AAAAY,1 Round 15 Life BerLIN Lysoar AAAAY,,,,,,,67,6,0
MiniBoo TH,,3 Round 11 Autumn Life Round 17 Life BerLIN Round 19 BerLIN Autumn,,,,,,,,,30,0,0
Wo0t TH,,1 Round 1 BerLIN Lysoar,1 Round 16 AAAAY Lysoar BerLIN,,,,,,,,39,0,1
benjyfishy TH,,3 Round 3 Life BerLIN Round 6 Lysoar Life Round 19 Life AAAAY,4 Round 5 Life AAAAY BerLIN Round 9 AAAAY Lysoar Life Round 17 AAAAY Autumn Lysoar Round 22 AAAAY Lysoar Life,,,,,,,,84,0,0
