Map,Round Number,Score,Winning Team,Winning Side,Win Method
1Pearl,1,"""0-1""",FUT,Attackers,Spike Detonation
1Pearl,2,"""1-1""",KC,Defenders,Elimination
1Pearl,3,"""2-1""",KC,Defenders,Elimination
1Pearl,4,"""2-2""",FUT,Attackers,Elimination
1Pearl,5,"""3-2""",KC,Defenders,Time Expired
1Pearl,6,"""4-2""",KC,Defenders,Elimination
1Pearl,7,"""5-2""",KC,Defenders,Defuse
1Pearl,8,"""5-3""",FUT,Attackers,Spike Detonation
1Pearl,9,"""5-4""",FUT,Attackers,Elimination
1Pearl,10,"""6-4""",KC,Defenders,Defuse
1Pearl,11,"""6-5""",FUT,Attackers,Elimination
1Pearl,12,"""6-6""",FUT,Attackers,Elimination
1Pearl,13,"""6-7""",KC,Defenders,Elimination
1Pearl,14,"""6-8""",KC,Defenders,Defuse
1Pearl,15,"""6-9""",KC,Defenders,Elimination
1Pearl,16,"""7-9""",FUT,Attackers,Elimination
1Pearl,17,"""7-10""",KC,Defenders,Defuse
1Pearl,18,"""8-10""",FUT,Attackers,Elimination
1Pearl,19,"""8-11""",KC,Defenders,Time Expired
1Pearl,20,"""9-11""",FUT,Attackers,Spike Detonation
1Pearl,21,"""10-11""",FUT,Attackers,Elimination
1Pearl,22,"""11-11""",FUT,Attackers,Elimination
1Pearl,23,"""11-12""",KC,Defenders,Defuse
1Pearl,24,"""12-12""",FUT,Attackers,Elimination
1Pearl,25,"""13-12""",KC,Defenders,Elimination
1Pearl,26,"""14-12""",FUT,Attackers,Elimination
