,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
crashies NRG,,1 Round 6 heat keznit crashies,1 Round 20 heat mta keznit,,,,,,,,47,4,0
Victor NRG,,4 Round 12 keznit heat Round 13 keznit Shyy Round 14 mta heat Round 17 Shyy mta,1 Round 10 mta heat Melser,1 Round 3 keznit Shyy mta Melser,,,,,,,58,0,0
FiNESSE NRG,,,,,,,,,,,30,0,0
s0m NRG,,3 Round 13 heat mta Round 14 keznit Shyy Round 21 mta keznit,2 Round 8 Shyy Melser heat Round 18 heat keznit Melser,,,1 Round 17 Melser,,,,,54,2,1
Ethan NRG,,4 Round 12 Melser Shyy Round 15 Shyy Melser Round 17 keznit heat Round 19 Melser heat,2 Round 1 keznit mta heat Round 9 keznit heat mta,,,,,,,,67,1,1
Melser KRÜ,,6 Round 1 s0m Victor Round 5 FiNESSE crashies Round 15 Victor FiNESSE Round 17 FiNESSE Ethan Round 18 Victor Ethan Round 21 Victor crashies,1 Round 2 Ethan FiNESSE crashies,,,,,,,,67,1,0
keznit KRÜ,,4 Round 4 Ethan crashies Round 5 Ethan Victor Round 6 Victor Ethan Round 16 Victor crashies,1 Round 19 s0m crashies Ethan,,,,,,,,64,3,1
heat KRÜ,,2 Round 20 Victor FiNESSE Round 21 Ethan FiNESSE,,1 Round 11 FiNESSE Victor Ethan crashies,,1 Round 11 crashies,,,,,48,4,1
Shyy KRÜ,,2 Round 16 s0m Ethan Round 20 s0m crashies,2 Round 1 Ethan crashies FiNESSE Round 4 Victor FiNESSE s0m,,,3 Round 1 FiNESSE Round 6 crashies Round 20 crashies,,,,,45,0,2
mta KRÜ,,1 Round 18 crashies s0m,1 Round 7 crashies Ethan s0m,,,,1 Round 18 s0m crashies,,,,31,1,0
