,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Melser KRÜ,,1 Round 8 bang Cryocells,,,,,,,,,36,2,1
keznit KRÜ,,4 Round 1 Cryocells Asuna Round 15 Boostio Asuna Round 20 Asuna bang Round 21 Shyy Asuna,,,,,,,,,55,3,0
heat KRÜ,,4 Round 2 Boostio bang Round 11 eeiu bang Round 12 Asuna Boostio Round 24 Cryocells eeiu,2 Round 5 Boostio eeiu bang Round 9 Cryocells eeiu Boostio,,,,,,,,52,2,1
Shyy KRÜ,,3 Round 4 eeiu bang Round 7 Boostio Cryocells Round 15 bang Cryocells,2 Round 13 Cryocells Boostio Asuna Round 18 Boostio Cryocells eeiu,1 Round 22 Cryocells eeiu Asuna bang,,,,,,,72,0,1
mta KRÜ,,4 Round 4 Asuna Cryocells Round 7 bang eeiu Round 11 Boostio Asuna Round 20 Boostio Cryocells,1 Round 14 bang Cryocells Asuna,,,,,,,,47,1,0
Asuna 100T,,,,,,,,,,,42,3,0
Boostio 100T,,4 Round 2 Shyy keznit Round 3 keznit Melser Round 16 mta Melser Round 21 Melser mta,2 Round 1 mta heat keznit Round 24 keznit Shyy heat,,,,,,,,62,1,0
eeiu 100T,,,3 Round 12 Shyy Melser keznit Round 15 Melser keznit Shyy Round 17 Shyy Melser heat,,,1 Round 8 heat,1 Round 15 Shyy keznit,,,,37,1,0
bang 100T,,6 Round 5 mta Shyy Round 6 heat Melser Round 11 mta keznit Round 15 heat mta Round 16 keznit Shyy Round 20 Melser heat,,,,,,,,,62,1,0
Cryocells 100T,,4 Round 4 Shyy heat Round 5 heat Melser Round 12 heat mta Round 23 mta heat,1 Round 10 Shyy Melser keznit,,,,1 Round 5 heat Melser,,,,54,3,1
