,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Melser KRÜ,,2 Round 7 bang eeiu Round 22 bang Boostio,2 Round 2 eeiu Cryocells Boostio Round 21 Boostio eeiu Cryocells,,,,1 Round 7 eeiu bang,,,,71,1,2
keznit KRÜ,,4 Round 4 bang Asuna Round 6 Asuna bang Round 10 Cryocells bang Round 11 Cryocells eeiu,1 Round 13 bang Boostio Cryocells,,,,,,,,57,0,1
heat KRÜ,,2 Round 10 Boostio eeiu Round 14 eeiu bang,,,,,,,,,42,1,0
Shyy KRÜ,,2 Round 3 Boostio bang Round 13 Asuna eeiu,1 Round 8 Cryocells Asuna Boostio,,,1 Round 6 Boostio,,,,,60,0,1
mta KRÜ,,1 Round 14 Cryocells Asuna,,,,,,,,,36,1,0
Asuna 100T,,4 Round 7 Shyy heat Round 10 keznit mta Round 12 Shyy mta Round 16 heat Shyy,1 Round 17 keznit Shyy heat,,,,1 Round 16 Shyy heat,,,,67,6,0
Boostio 100T,,3 Round 4 Shyy keznit Round 6 keznit heat Round 9 Shyy heat,,,,,,,,,60,1,0
eeiu 100T,,4 Round 13 heat keznit Round 16 mta Melser Round 18 mta Shyy Round 22 mta Melser,2 Round 1 keznit Melser heat Round 9 Melser keznit mta,,,,1 Round 1 heat Melser,,,,46,2,0
bang 100T,,2 Round 15 mta Melser Round 20 keznit mta,,,,,,,,,39,0,0
Cryocells 100T,,6 Round 4 Melser heat Round 5 mta Shyy Round 8 mta Melser Round 12 keznit heat Round 15 heat keznit Round 18 keznit heat,1 Round 2 mta heat keznit,1 Round 19 mta Melser keznit Shyy,,,,,,,70,1,0
