Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
something,PRX,Map_1_1Lotus,All,Yoru,1.21,218,20,15,3,+5,67%,136,21%,3,5,-2
Jinggg,PRX,Map_1_1Lotus,All,Raze,1.20,247,20,17,6,+3,71%,158,18%,4,3,+1
d4v41,PRX,Map_1_1Lotus,All,Vyse,1.01,192,15,15,8,0,75%,137,36%,1,1,0
f0rsakeN,PRX,Map_1_1Lotus,All,Omen,0.85,178,14,18,12,-4,71%,114,32%,1,5,-4
PatMen,PRX,Map_1_1Lotus,All,Fade,0.80,176,16,17,3,-1,54%,111,31%,0,1,-1
jawgemo,G2,Map_1_1Lotus,All,Yoru,1.37,296,25,17,2,+8,75%,183,20%,8,2,+6
JonahP,G2,Map_1_1Lotus,All,Fade,1.08,215,17,17,5,0,71%,130,26%,1,2,-1
leaf,G2,Map_1_1Lotus,All,Viper,1.05,231,19,18,8,+1,75%,150,12%,4,1,+3
valyn,G2,Map_1_1Lotus,All,Omen,0.85,169,14,17,3,-3,71%,121,27%,2,1,+1
trent,G2,Map_1_1Lotus,All,Tejo,0.46,72,7,16,2,-9,63%,56,33%,0,3,-3
something,PRX,Map_1_1Lotus,Attack,Yoru,0.82,168,8,9,0,-1,50%,109,35%,0,3,-3
Jinggg,PRX,Map_1_1Lotus,Attack,Raze,1.29,262,10,8,2,+2,58%,163,13%,2,2,0
d4v41,PRX,Map_1_1Lotus,Attack,Vyse,0.93,132,5,6,2,-1,75%,106,32%,0,0,0
f0rsakeN,PRX,Map_1_1Lotus,Attack,Omen,0.87,204,8,10,5,-2,67%,127,42%,1,4,-3
PatMen,PRX,Map_1_1Lotus,Attack,Fade,0.78,172,7,9,1,-2,50%,99,29%,0,0,0
jawgemo,G2,Map_1_1Lotus,Attack,Yoru,1.19,311,13,11,0,+2,67%,193,26%,4,2,+2
JonahP,G2,Map_1_1Lotus,Attack,Fade,1.18,228,10,9,1,+1,50%,127,40%,0,2,-2
leaf,G2,Map_1_1Lotus,Attack,Viper,0.68,169,7,10,1,-3,75%,101,9%,1,1,0
valyn,G2,Map_1_1Lotus,Attack,Omen,0.72,129,5,9,2,-4,67%,103,20%,1,0,+1
trent,G2,Map_1_1Lotus,Attack,Tejo,0.63,96,5,8,1,-3,75%,75,36%,0,1,-1
something,PRX,Map_1_1Lotus,Defend,Yoru,1.60,269,12,6,3,+6,83%,162,13%,3,2,+1
Jinggg,PRX,Map_1_1Lotus,Defend,Raze,1.10,232,10,9,4,+1,83%,153,26%,2,1,+1
d4v41,PRX,Map_1_1Lotus,Defend,Vyse,1.08,252,10,9,6,+1,75%,168,39%,1,1,0
f0rsakeN,PRX,Map_1_1Lotus,Defend,Omen,0.83,153,6,8,7,-2,75%,102,23%,0,1,-1
PatMen,PRX,Map_1_1Lotus,Defend,Fade,0.82,181,9,8,2,+1,58%,122,32%,0,1,-1
jawgemo,G2,Map_1_1Lotus,Defend,Yoru,1.56,282,12,6,2,+6,83%,174,12%,4,0,+4
JonahP,G2,Map_1_1Lotus,Defend,Fade,0.97,203,7,8,4,-1,92%,134,18%,1,0,+1
leaf,G2,Map_1_1Lotus,Defend,Viper,1.41,293,12,8,7,+4,75%,200,14%,3,0,+3
valyn,G2,Map_1_1Lotus,Defend,Omen,0.98,210,9,8,1,+1,75%,139,35%,1,1,0
trent,G2,Map_1_1Lotus,Defend,Tejo,0.30,49,2,8,1,-6,50%,38,29%,0,2,-2
