,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
UNFAKE VIT,,3 Round 1 Wo0t RieNs Round 6 Wo0t RieNs Round 11 MiniBoo Wo0t,1 Round 10 MiniBoo RieNs benjyfishy,,,,,,,,50,4,1
Derke VIT,,3 Round 1 MiniBoo Boo Round 11 Boo benjyfishy Round 21 Boo RieNs,3 Round 2 Boo Wo0t MiniBoo Round 13 Wo0t Boo MiniBoo Round 18 MiniBoo Boo benjyfishy,,,,1 Round 18 Wo0t benjyfishy,,,,58,2,1
KovaQ VIT,,1 Round 9 Wo0t benjyfishy,2 Round 6 benjyfishy Boo MiniBoo Round 8 Boo Wo0t benjyfishy,,,,,,,,43,0,0
Less VIT,,1 Round 4 Boo RieNs,2 Round 20 Wo0t benjyfishy Boo Round 24 benjyfishy Wo0t RieNs,,,,,,,,59,0,1
Kicks VIT,,4 Round 2 RieNs benjyfishy Round 4 Wo0t MiniBoo Round 9 MiniBoo Boo Round 22 RieNs benjyfishy,1 Round 12 Boo Wo0t MiniBoo Kicks,,,,1 Round 4 MiniBoo Wo0t,,,,46,3,1
Boo TH,,3 Round 7 Kicks KovaQ Round 14 UNFAKE Kicks Round 23 Derke Less,1 Round 5 KovaQ Kicks UNFAKE,,,,,,,,46,1,2
RieNs TH,,5 Round 5 Derke Less Round 16 Kicks Less Round 19 UNFAKE Kicks Round 21 KovaQ Kicks Round 22 UNFAKE KovaQ,2 Round 11 Kicks Derke UNFAKE Round 13 Kicks Derke Less,,,1 Round 11 UNFAKE,1 Round 13 Less Derke,,,,91,7,1
MiniBoo TH,,3 Round 15 Derke KovaQ Round 19 Derke Less Round 23 UNFAKE KovaQ,2 Round 6 UNFAKE Derke Kicks Round 16 Derke UNFAKE KovaQ,1 Round 24 Derke UNFAKE Less Kicks,,,1 Round 12 Kicks Derke,,,,60,0,0
Wo0t TH,,2 Round 4 Derke KovaQ Round 11 KovaQ Less,3 Round 3 Kicks KovaQ UNFAKE Round 17 Less Derke UNFAKE Round 18 Kicks KovaQ Derke Wo0t,,,,,,,,45,0,1
benjyfishy TH,,2 Round 1 KovaQ Derke Round 15 Kicks Less,,,,,,,,,28,1,1
