Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
SUYGETSU,KC,Map_2_2Lotus,All,Omen,1.23,218,16,13,8,+3,67%,147,57%,3,3,0
saadhak,KC,Map_2_2Lotus,All,Harbor,1.02,222,16,16,6,0,71%,146,29%,2,2,0
Avez,KC,Map_2_2Lotus,All,Fade,0.79,157,9,16,13,-7,81%,112,38%,0,2,-2
Elite,KC,Map_2_2Lotus,All,Vyse,0.73,109,10,13,1,-3,62%,68,50%,2,2,0
marteen,KC,Map_2_2Lotus,All,Yoru,0.61,144,11,18,2,-7,62%,83,20%,0,5,-5
Cloud,GX,Map_2_2Lotus,All,Fade,1.43,278,22,12,8,+10,67%,175,21%,2,0,+2
runneR,GX,Map_2_2Lotus,All,Vyse,1.27,239,20,10,2,+10,90%,146,29%,4,0,+4
purp0,GX,Map_2_2Lotus,All,Raze,1.00,170,13,13,6,0,76%,129,33%,3,2,+1
westside,GX,Map_2_2Lotus,All,Viper,0.95,184,11,14,12,-3,81%,112,31%,3,1,+2
tomaszy,GX,Map_2_2Lotus,All,Omen,0.78,134,10,13,9,-3,67%,79,31%,2,4,-2
SUYGETSU,KC,Map_2_2Lotus,Attack,Omen,1.16,229,10,9,5,+1,67%,163,45%,1,2,-1
saadhak,KC,Map_2_2Lotus,Attack,Harbor,0.94,187,7,9,6,-2,75%,131,29%,0,2,-2
Avez,KC,Map_2_2Lotus,Attack,Fade,0.89,158,6,10,7,-4,92%,112,47%,0,2,-2
Elite,KC,Map_2_2Lotus,Attack,Vyse,0.98,157,8,8,1,0,67%,97,67%,2,1,+1
marteen,KC,Map_2_2Lotus,Attack,Yoru,0.75,193,8,11,1,-3,58%,118,18%,0,2,-2
Cloud,GX,Map_2_2Lotus,Attack,Fade,1.04,177,5,5,5,0,67%,117,25%,1,0,+1
runneR,GX,Map_2_2Lotus,Attack,Vyse,1.15,263,9,5,1,+4,78%,175,38%,1,0,+1
purp0,GX,Map_2_2Lotus,Attack,Raze,1.00,127,4,4,2,0,78%,85,23%,2,2,0
westside,GX,Map_2_2Lotus,Attack,Viper,0.93,181,5,6,6,-1,67%,98,23%,0,1,-1
tomaszy,GX,Map_2_2Lotus,Attack,Omen,1.30,163,6,3,2,+3,78%,96,46%,1,1,0
SUYGETSU,KC,Map_2_2Lotus,Defend,Omen,1.32,205,6,4,3,+2,67%,124,88%,2,1,+1
saadhak,KC,Map_2_2Lotus,Defend,Harbor,1.11,269,9,7,0,+2,67%,165,28%,2,0,+2
Avez,KC,Map_2_2Lotus,Defend,Fade,0.66,157,3,6,6,-3,67%,112,32%,0,0,0
Elite,KC,Map_2_2Lotus,Defend,Vyse,0.39,46,2,5,0,-3,56%,29,17%,0,1,-1
marteen,KC,Map_2_2Lotus,Defend,Yoru,0.43,80,3,7,1,-4,67%,36,33%,0,3,-3
Cloud,GX,Map_2_2Lotus,Defend,Fade,1.73,354,17,7,3,+10,67%,218,20%,1,0,+1
runneR,GX,Map_2_2Lotus,Defend,Vyse,1.36,222,11,5,1,+6,100%,124,21%,3,0,+3
purp0,GX,Map_2_2Lotus,Defend,Raze,1.00,202,9,9,4,0,75%,163,38%,1,0,+1
westside,GX,Map_2_2Lotus,Defend,Viper,0.97,187,6,8,6,-2,92%,122,38%,3,0,+3
tomaszy,GX,Map_2_2Lotus,Defend,Omen,0.40,114,4,10,7,-6,58%,67,19%,1,3,-2
