,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
C0M LEV,,2 Round 7 artzin aspas Round 17 aspas artzin,,,,,,,,,40,1,0
tex LEV,,5 Round 1 aspas nzr Round 4 cortezia xenom Round 7 nzr cortezia Round 9 cortezia nzr Round 16 nzr xenom,,,,1 Round 10 xenom,1 Round 9 xenom nzr,,,,50,1,2
nataNk LEV,,3 Round 3 artzin nzr Round 16 cortezia aspas Round 23 nzr aspas,2 Round 10 artzin aspas cortezia Round 24 aspas cortezia xenom,,,,,,,,53,6,0
kiNgg LEV,,2 Round 8 artzin xenom Round 14 cortezia aspas,,,,1 Round 22 aspas,,,,,42,2,0
Demon1 LEV,,4 Round 3 aspas cortezia Round 5 nzr artzin Round 13 nzr cortezia Round 15 cortezia aspas,1 Round 22 nzr xenom cortezia,,,,,,,,42,0,0
nzr MIBR,,2 Round 8 kiNgg Demon1 Round 19 tex C0M,,,,,,,,,36,4,2
cortezia MIBR,,5 Round 2 Demon1 tex Round 7 C0M nataNk Round 11 nataNk kiNgg Round 14 tex nataNk Round 25 kiNgg C0M,2 Round 19 Demon1 kiNgg nataNk Round 20 Demon1 kiNgg nataNk,,,,,,,,50,1,0
artzin MIBR,,6 Round 6 kiNgg C0M Round 9 nataNk C0M Round 21 tex nataNk Round 24 Demon1 kiNgg Round 25 nataNk tex Round 26 kiNgg tex,2 Round 1 nataNk tex kiNgg Round 5 kiNgg C0M tex,,,1 Round 1 kiNgg,,,,,66,3,1
aspas MIBR,,2 Round 18 kiNgg C0M Round 26 C0M Demon1,2 Round 12 nataNk C0M kiNgg Round 22 nataNk Demon1 kiNgg,,,,,,,,42,1,0
xenom MIBR,,5 Round 7 kiNgg tex Round 10 nataNk Demon1 Round 13 nataNk Demon1 Round 18 nataNk tex Round 22 C0M tex,1 Round 15 kiNgg Demon1 nataNk,,,1 Round 7 tex,,,,,52,1,0
