,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
paTiTek TL,,1 Round 9 Click kamyk,,,,,,,,,35,2,0
nAts TL,,3 Round 1 Click kamyk Round 5 Kada kamyk Round 10 Minny kamyk,,,,1 Round 8 Kada,,,,,53,0,0
keiko TL,,3 Round 8 kamyk Minny Round 12 Click Zyppan Round 17 Minny Click,,,,,,,,,57,0,0
kamo TL,,1 Round 3 Click Zyppan,1 Round 5 Zyppan Minny Click,,,1 Round 5 Click,,,,,43,0,1
Serial TL,,4 Round 6 Zyppan Kada Round 8 Click Zyppan Round 11 kamyk Kada Round 16 Zyppan Kada,,,,,,,,,69,2,0
Zyppan M8,,2 Round 8 keiko kamo Round 10 kamo Serial,2 Round 1 Serial paTiTek keiko Round 4 paTiTek keiko kamo,,,,,,,,79,1,0
kamyk M8,,5 Round 2 keiko nAts Round 3 keiko paTiTek Round 12 Serial keiko Round 13 keiko paTiTek Round 14 paTiTek Serial,,,,,1 Round 12 kamo keiko,,,,55,6,0
Click M8,,4 Round 2 Serial paTiTek Round 11 Serial keiko Round 14 nAts kamo Round 19 paTiTek Serial,1 Round 5 Serial nAts paTiTek,,,,,,,,43,1,0
Kada M8,,2 Round 8 Serial paTiTek Round 10 paTiTek nAts,1 Round 9 Serial kamo nAts,,,,,,,,52,0,1
Minny M8,,2 Round 13 kamo nAts Round 18 kamo nAts,2 Round 7 nAts keiko Serial Round 15 paTiTek nAts Serial,,,,,,,,53,1,1
