,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Boo TH,,4 Round 4 LewN MAGNUM Round 10 LewN PROFEK Round 14 sociablEE PROFEK Round 15 Jamppi MAGNUM,,,,,,,,,35,1,1
RieNs TH,,5 Round 7 LewN PROFEK Round 9 LewN Jamppi Round 10 sociablEE Jamppi Round 20 LewN Jamppi Round 23 sociablEE MAGNUM,1 Round 21 MAGNUM sociablEE Jamppi,,,,,,,,47,2,1
MiniBoo TH,,2 Round 5 LewN Jamppi Round 13 LewN PROFEK,2 Round 17 sociablEE Jamppi PROFEK Round 19 sociablEE LewN MAGNUM,,,1 Round 17 PROFEK,,,,,53,1,1
Wo0t TH,,3 Round 14 Jamppi LewN Round 16 MAGNUM sociablEE Round 24 Jamppi MAGNUM,3 Round 12 PROFEK MAGNUM Jamppi Round 13 sociablEE MAGNUM Jamppi Round 18 MAGNUM PROFEK sociablEE,,1 Round 2 LewN Jamppi MAGNUM PROFEK sociablEE,1 Round 9 PROFEK,,,,,70,2,0
benjyfishy TH,,3 Round 15 sociablEE PROFEK Round 16 LewN Jamppi Round 24 LewN PROFEK,,,1 Round 1 Jamppi PROFEK LewN MAGNUM sociablEE,1 Round 4 PROFEK,,,,,61,1,0
MAGNUM BBL,,,1 Round 6 Wo0t Boo benjyfishy,,,,,,,,39,2,1
PROFEK BBL,,7 Round 5 Boo MiniBoo Round 8 RieNs Wo0t Round 11 Wo0t MiniBoo Round 19 benjyfishy RieNs Round 20 RieNs benjyfishy Round 21 Wo0t RieNs Round 22 benjyfishy Boo,2 Round 4 MiniBoo Wo0t Boo Round 17 Wo0t RieNs Boo,,,1 Round 21 RieNs,1 Round 20 RieNs benjyfishy,,,,78,1,0
sociablEE BBL,,3 Round 5 Wo0t RieNs Round 7 benjyfishy RieNs Round 23 Boo Wo0t,,,,1 Round 12 Wo0t,,,,,32,0,0
Jamppi BBL,,3 Round 8 benjyfishy Boo Round 13 Boo MiniBoo Round 20 Wo0t MiniBoo,1 Round 19 Wo0t MiniBoo Boo,,1 Round 3 Boo Wo0t MiniBoo benjyfishy RieNs,,,,,,82,5,0
LewN BBL,,5 Round 9 MiniBoo Boo Round 11 RieNs benjyfishy Round 18 benjyfishy MiniBoo Round 21 benjyfishy Boo Round 23 RieNs benjyfishy,,,,,,,,,44,0,0
