,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Boo TH,,4 Round 4 sociablEE PROFEK Round 7 MAGNUM LewN Round 11 sociablEE MAGNUM Round 12 Jamppi MAGNUM,,,,,,,,,59,1,1
RieNs TH,,3 Round 9 MAGNUM Jamppi Round 16 sociablEE Jamppi Round 17 LewN MAGNUM,1 Round 15 LewN MAGNUM PROFEK,,,,,,,,61,2,0
MiniBoo TH,,1 Round 16 LewN MAGNUM,,1 Round 14 LewN MAGNUM sociablEE PROFEK,,,,,,,46,0,0
Wo0t TH,,1 Round 13 LewN sociablEE,,,,,,,,,28,1,1
benjyfishy TH,,2 Round 12 sociablEE PROFEK Round 13 Jamppi PROFEK,,,,1 Round 12 PROFEK,,,,,28,1,0
MAGNUM BBL,,1 Round 15 benjyfishy MiniBoo,,1 Round 8 Boo RieNs MiniBoo Wo0t,,,,1 Round 8 RieNs MiniBoo Wo0t,,,51,0,0
PROFEK BBL,,3 Round 1 benjyfishy Boo Round 7 Wo0t RieNs Round 10 RieNs benjyfishy,,,,,,,,,82,1,3
sociablEE BBL,,1 Round 4 MiniBoo Wo0t,,,,,,,,,36,1,0
Jamppi BBL,,3 Round 6 Wo0t Boo Round 12 Wo0t MiniBoo Round 17 RieNs benjyfishy,2 Round 11 Boo RieNs Wo0t Round 18 Boo RieNs benjyfishy,,,1 Round 15 RieNs,,,,,62,2,1
LewN BBL,,1 Round 7 benjyfishy MiniBoo,3 Round 1 RieNs MiniBoo Wo0t Round 3 Wo0t RieNs MiniBoo Round 6 MiniBoo RieNs benjyfishy,,,,,,,,69,0,0
