,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
cortezia MIBR,,1 Round 15 crashies Alfajer,,,,,,,,,37,0,0
artzin MIBR,,2 Round 18 Chronicle Boaster Round 19 Alfajer Boaster,2 Round 7 kaajak Boaster Chronicle Round 8 crashies Alfajer kaajak,,,1 Round 7 Chronicle,,,,,76,0,0
aspas MIBR,,3 Round 6 Boaster Chronicle Round 17 Alfajer Chronicle Round 23 Boaster crashies,,,,,,,,,35,0,0
xenom MIBR,,2 Round 2 kaajak crashies Round 18 Alfajer kaajak,1 Round 10 crashies kaajak Boaster,1 Round 21 Boaster crashies Alfajer Chronicle,,,,,,,61,1,0
Verno MIBR,,2 Round 7 crashies Alfajer Round 19 kaajak crashies,,,,,1 Round 3 crashies kaajak,,,,34,2,0
crashies FNC,,4 Round 5 Verno xenom Round 7 cortezia xenom Round 9 artzin xenom Round 10 cortezia aspas,1 Round 2 aspas Verno cortezia,,,,,,,,53,3,0
Boaster FNC,,1 Round 13 Verno xenom,1 Round 17 Verno cortezia artzin,,,,,,,,42,1,0
Chronicle FNC,,3 Round 4 cortezia Verno Round 11 aspas xenom Round 12 Verno artzin,1 Round 23 xenom aspas cortezia,,,,,1 Round 23 cortezia aspas xenom,,,58,1,0
kaajak FNC,,4 Round 6 cortezia artzin Round 13 aspas artzin Round 14 Verno xenom Round 18 aspas Verno,2 Round 1 aspas xenom Verno Round 22 xenom aspas cortezia,,,,,,,,51,0,0
Alfajer FNC,,3 Round 3 artzin xenom Round 6 Verno xenom Round 9 aspas cortezia,,,,,,,,,48,0,0
