,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
cortezia MIBR,,4 Round 3 crashies Chronicle Round 5 Boaster Alfajer cortezia Round 15 Boaster Alfajer Round 18 crashies kaajak,2 Round 6 Chronicle crashies Alfajer Round 17 kaajak Chronicle crashies,,,1 Round 5 Alfajer,1 Round 15 Boaster Alfajer,,,,55,2,1
artzin MIBR,,4 Round 4 Alfajer Boaster Round 11 kaajak crashies Round 12 Boaster Chronicle Round 18 Chronicle Alfajer,1 Round 13 Alfajer kaajak crashies,,,,,,,,47,1,0
aspas MIBR,,2 Round 6 kaajak Boaster Round 13 Boaster Chronicle,2 Round 5 Chronicle crashies kaajak Round 16 Alfajer kaajak Chronicle,,,,,,,,74,0,0
xenom MIBR,,1 Round 4 Chronicle crashies,1 Round 14 kaajak crashies Alfajer,,,,,,,,45,1,0
Verno MIBR,,,1 Round 2 Chronicle Boaster crashies,1 Round 7 crashies Alfajer Boaster Chronicle,,,,,,,44,5,1
crashies FNC,,2 Round 2 aspas xenom Round 10 cortezia aspas,,1 Round 11 cortezia aspas xenom Verno,,,,,,,55,2,0
Boaster FNC,,1 Round 17 cortezia xenom,,,,,,,,,29,1,0
Chronicle FNC,,1 Round 9 Verno aspas,,,,,,,,,55,0,0
kaajak FNC,,3 Round 2 Verno cortezia Round 8 cortezia Verno Round 18 aspas xenom,,,,,,,,,53,0,1
Alfajer FNC,,3 Round 1 artzin cortezia Round 5 aspas Verno Round 15 Verno xenom,,,,,,,,,45,0,1
