,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
supamen EG,,4 Round 9 Boostio Cryocells Round 13 Cryocells Asuna Round 14 Cryocells Boostio Round 15 Boostio eeiu,1 Round 3 Cryocells Boostio Asuna,1 Round 5 Boostio bang eeiu Cryocells,,,,,,,53,0,0
Derrek EG,,4 Round 1 Asuna Cryocells Round 11 bang Boostio Round 15 Asuna bang Round 19 bang Boostio,2 Round 7 eeiu Boostio Cryocells Round 16 Boostio eeiu Cryocells,,,1 Round 15 bang,,,,,67,4,1
jawgemo EG,,,,,,,,,,,36,0,0
NaturE EG,,3 Round 3 eeiu bang Round 13 Boostio bang Round 14 Asuna bang,,,,,,,,,53,0,0
Apoth EG,,2 Round 4 Cryocells bang Round 10 Cryocells Boostio,,,,,,,,,40,0,0
Asuna 100T,,2 Round 4 jawgemo Derrek Round 6 NaturE Derrek,2 Round 7 jawgemo Derrek NaturE Round 20 NaturE jawgemo Derrek,,,,1 Round 7 NaturE Derrek,,,,58,7,0
Boostio 100T,,,,,,,,,,,52,2,0
eeiu 100T,,6 Round 1 supamen Derrek Round 3 Derrek supamen Round 4 supamen Apoth Round 10 supamen Derrek Round 13 supamen Apoth Round 14 jawgemo NaturE,,,,,,,,,67,1,0
bang 100T,,4 Round 2 supamen Derrek Round 10 jawgemo Apoth Round 15 jawgemo supamen Round 17 Derrek NaturE,,,,,,,,,54,0,0
Cryocells 100T,,4 Round 1 Apoth NaturE Round 12 supamen Apoth Round 16 jawgemo Apoth Round 19 NaturE Derrek,2 Round 8 jawgemo supamen Derrek Round 18 jawgemo supamen Derrek,1 Round 11 Apoth supamen NaturE Derrek,,,,,,,88,0,0
