,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
valyn G2,,3 Round 4 something f0rsakeN Round 9 mindfreak d4v41 Round 19 f0rsakeN d4v41,,,,,,,,,40,2,0
JonahP G2,,4 Round 4 Jinggg d4v41 Round 11 something mindfreak Round 13 d4v41 mindfreak Round 18 Jinggg f0rsakeN,2 Round 5 f0rsakeN Jinggg mindfreak Round 10 something mindfreak f0rsakeN,1 Round 1 d4v41 something mindfreak f0rsakeN,,,,,,,60,0,1
leaf G2,,3 Round 2 d4v41 f0rsakeN Round 7 something d4v41 Round 19 Jinggg mindfreak,1 Round 6 Jinggg d4v41 something,,,1 Round 1 Jinggg,,,,,53,2,2
icy G2,,2 Round 5 something d4v41 Round 13 f0rsakeN something,3 Round 8 something Jinggg mindfreak Round 20 something mindfreak d4v41 Round 22 d4v41 Jinggg mindfreak,,,,,,,,52,0,1
trent G2,,2 Round 2 Jinggg mindfreak Round 21 d4v41 f0rsakeN,3 Round 3 f0rsakeN Jinggg mindfreak Round 9 f0rsakeN Jinggg something Round 16 d4v41 something f0rsakeN,,,,,,,,66,3,2
Jinggg PRX,,2 Round 17 leaf icy Round 19 valyn trent,,,,,,,,,37,0,0
mindfreak PRX,,3 Round 7 valyn trent Round 10 valyn leaf Round 21 icy leaf,1 Round 18 icy JonahP trent,,,,,,,,45,2,1
f0rsakeN PRX,,3 Round 1 valyn icy Round 6 JonahP valyn Round 14 JonahP trent,2 Round 11 icy trent JonahP Round 12 leaf valyn trent,,,,,,,,54,4,1
d4v41 PRX,,4 Round 8 valyn icy Round 9 trent icy Round 12 JonahP icy Round 18 valyn leaf,,,,,,,,,55,2,0
something PRX,,4 Round 14 leaf valyn Round 15 leaf trent Round 17 trent valyn Round 19 JonahP leaf,,,,1 Round 19 leaf,,,,,59,0,1
