,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
ShahZaM MIBR,,3 Round 9 tex Mazino Round 10 aspas kiNgg Round 19 kiNgg tex,,,,,,,,,49,0,0
liazzi MIBR,,2 Round 3 C0M Mazino Round 13 C0M aspas,1 Round 5 kiNgg aspas tex,,,,,,,,55,1,0
artzin MIBR,,3 Round 2 kiNgg tex Round 5 Mazino C0M Round 17 kiNgg aspas,1 Round 1 tex Mazino kiNgg,,,,,,,,49,2,1
mazin MIBR,,4 Round 2 Mazino aspas Round 4 C0M kiNgg Round 10 Mazino C0M Round 17 Mazino tex,2 Round 6 tex aspas Mazino mazin Round 14 aspas Mazino kiNgg,,,,,1 Round 6 Mazino tex aspas,,,59,4,0
Pa1nt MIBR,,1 Round 15 Mazino aspas,,,,,,,,,34,0,0
C0M LEV,,2 Round 4 liazzi Pa1nt Round 11 Pa1nt liazzi,,,,,,,,,41,2,1
tex LEV,,3 Round 9 artzin liazzi Round 16 ShahZaM liazzi Round 21 ShahZaM mazin,2 Round 3 ShahZaM mazin liazzi Round 20 liazzi artzin mazin,1 Round 7 Pa1nt artzin mazin liazzi,,1 Round 3 liazzi,,,,,75,0,0
Mazino LEV,,4 Round 3 artzin Pa1nt Round 6 Pa1nt ShahZaM Round 15 liazzi artzin Round 19 artzin ShahZaM,3 Round 8 artzin Pa1nt ShahZaM Round 21 Pa1nt artzin liazzi Round 22 Pa1nt ShahZaM artzin,,,,,,,,66,5,0
aspas LEV,,2 Round 16 artzin Pa1nt Round 19 Pa1nt mazin,1 Round 12 Pa1nt liazzi mazin,,,,,,,,47,0,0
kiNgg LEV,,2 Round 11 mazin artzin Round 12 artzin ShahZaM,1 Round 15 ShahZaM Pa1nt mazin,,,,,,,,54,1,0
