,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
ShahZaM MIBR,,5,,,,1,,,,,52,1,1
liazzi MIBR,,2,1,1,,,,,,,44,1,0
artzin MIBR,,7,1,1,,,,,,,54,7,1
mazin MIBR,,9,2,1,,1,,1,,,66,4,0
Pa1nt MIBR,,1,1,,,,,,,,38,1,0
C0M LEV,,5,1,,,,,1,,,52,4,3
tex LEV,,5,2,1,,1,,,,,57,0,1
Mazino LEV,,4,3,,,,,,,,58,7,0
aspas LEV,,7,1,1,,1,,,,,60,0,1
kiNgg LEV,,5,3,1,,,,,,,73,2,0
