Map,Round Number,Score,Winning Team,Winning Side,Win Method
3Lotus,1,"""1-0""",TYL,Defenders,Defuse
3Lotus,2,"""1-1""",TEC,Attackers,Elimination
3Lotus,3,"""1-2""",TEC,Attackers,Elimination
3Lotus,4,"""1-3""",TEC,Attackers,Elimination
3Lotus,5,"""1-4""",TEC,Attackers,Elimination
3Lotus,6,"""2-4""",TYL,Defenders,Time Expired
3Lotus,7,"""3-4""",TYL,Defenders,Elimination
3Lotus,8,"""3-5""",TEC,Attackers,Elimination
3Lotus,9,"""3-6""",TEC,Attackers,Elimination
3Lotus,10,"""3-7""",TEC,Attackers,Elimination
3Lotus,11,"""4-7""",TYL,Defenders,Elimination
3Lotus,12,"""4-8""",TEC,Attackers,Elimination
3Lotus,13,"""4-9""",TYL,Defenders,Elimination
3Lotus,14,"""4-10""",TYL,Defenders,Elimination
3Lotus,15,"""5-10""",TEC,Attackers,Elimination
3Lotus,16,"""5-11""",TYL,Defenders,Elimination
3Lotus,17,"""5-12""",TYL,Defenders,Elimination
3Lotus,18,"""6-12""",TEC,Attackers,Elimination
3Lotus,19,"""6-13""",TYL,Defenders,Defuse
3Lotus,20,"""""",,,
3Lotus,21,"""""",,,
3Lotus,22,"""""",,,
3Lotus,23,"""""",,,
3Lotus,24,"""""",,,
