Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
Kada,M8,Map_2_2Icebox,All,Viper,0.95,193,12,14,5,-2,58%,119,43%,3,6,-3
kamyk,M8,Map_2_2Icebox,All,Kayo,0.89,151,10,16,8,-6,53%,107,44%,2,1,+1
Minny,M8,Map_2_2Icebox,All,Killjoy,0.74,155,10,16,2,-6,53%,99,19%,0,1,-1
Click,M8,Map_2_2Icebox,All,Waylay,0.57,171,11,17,4,-6,58%,120,29%,1,3,-2
Zyppan,M8,Map_2_2Icebox,All,Tejo,0.53,129,8,15,1,-7,63%,83,38%,0,2,-2
soulcas,MKOI,Map_2_2Icebox,All,Tejo,1.43,262,20,11,3,+9,79%,175,50%,2,0,+2
Filu,MKOI,Map_2_2Icebox,All,Jett,1.40,265,20,11,3,+9,79%,180,26%,4,2,+2
grubinho,MKOI,Map_2_2Icebox,All,Viper,1.36,198,14,8,5,+6,84%,133,38%,5,1,+4
sheydos,MKOI,Map_2_2Icebox,All,Killjoy,1.28,175,14,6,3,+8,79%,135,21%,0,1,-1
flyuh,MKOI,Map_2_2Icebox,All,Sova,0.74,169,10,15,9,-5,84%,110,32%,2,2,0
Kada,M8,Map_2_2Icebox,Attack,Viper,1.26,255,10,9,5,+1,58%,158,40%,2,3,-1
kamyk,M8,Map_2_2Icebox,Attack,Kayo,0.92,170,7,10,4,-3,50%,127,42%,1,1,0
Minny,M8,Map_2_2Icebox,Attack,Killjoy,0.81,139,6,9,1,-3,50%,96,12%,0,1,-1
Click,M8,Map_2_2Icebox,Attack,Waylay,0.85,216,9,10,3,-1,67%,148,30%,1,1,0
Zyppan,M8,Map_2_2Icebox,Attack,Tejo,0.41,86,3,9,1,-6,58%,61,38%,0,2,-2
soulcas,MKOI,Map_2_2Icebox,Attack,Tejo,1.66,340,9,5,2,+4,100%,218,44%,1,0,+1
Filu,MKOI,Map_2_2Icebox,Attack,Jett,1.68,286,9,3,1,+6,86%,184,33%,2,1,+1
grubinho,MKOI,Map_2_2Icebox,Attack,Viper,1.73,192,5,1,2,+4,100%,151,50%,1,0,+1
sheydos,MKOI,Map_2_2Icebox,Attack,Killjoy,1.59,219,6,1,1,+5,86%,133,14%,0,1,-1
flyuh,MKOI,Map_2_2Icebox,Attack,Sova,0.48,126,2,6,6,-4,86%,91,14%,1,0,+1
Kada,M8,Map_2_2Icebox,Defend,Viper,0.42,88,2,5,0,-3,57%,53,67%,1,3,-2
kamyk,M8,Map_2_2Icebox,Defend,Kayo,0.84,120,3,6,4,-3,57%,73,50%,1,0,+1
Minny,M8,Map_2_2Icebox,Defend,Killjoy,0.62,184,4,7,1,-3,57%,104,27%,0,0,0
Click,M8,Map_2_2Icebox,Defend,Waylay,0.08,96,2,7,1,-5,43%,72,29%,0,2,-2
Zyppan,M8,Map_2_2Icebox,Defend,Tejo,0.74,203,5,6,0,-1,71%,120,36%,0,0,0
soulcas,MKOI,Map_2_2Icebox,Defend,Tejo,1.29,217,11,6,1,+5,67%,151,56%,1,0,+1
Filu,MKOI,Map_2_2Icebox,Defend,Jett,1.23,253,11,8,2,+3,75%,178,22%,2,1,+1
grubinho,MKOI,Map_2_2Icebox,Defend,Viper,1.14,203,9,7,3,+2,75%,123,33%,4,1,+3
sheydos,MKOI,Map_2_2Icebox,Defend,Killjoy,1.09,150,8,5,2,+3,75%,137,28%,0,0,0
flyuh,MKOI,Map_2_2Icebox,Defend,Sova,0.89,196,8,9,3,-1,83%,122,40%,1,2,-1
