,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Sayf VIT,,7,,,,,1,,,,50,5,1
Derke VIT,,3,5,,,,,,,,48,6,3
Less VIT,,4,1,1,,,,,,,56,0,1
Kicks VIT,,2,,1,,1,,,,,39,2,1
CyvOph VIT,,6,1,,,,,,,,46,0,1
Boo TH,,4,,,,,1,,,,38,3,2
RieNs TH,,2,3,,,1,,,,,49,4,2
MiniBoo TH,,7,6,,,1,,,,,69,4,0
Wo0t TH,,6,4,2,,1,,,,,71,6,1
benjyfishy TH,,6,,,,,,,,,39,4,1
