Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
Derke,VIT,Map_2_2Bind,All,Raze,1.11,227,18,16,2,+2,68%,151,24%,1,5,-4
trexx,VIT,Map_2_2Bind,All,Brimstone,0.96,217,11,15,18,-4,64%,143,12%,3,1,+2
Kicks,VIT,Map_2_2Bind,All,Skye,0.88,149,13,16,7,-3,73%,91,27%,2,0,+2
Sayf,VIT,Map_2_2Bind,All,Tejo,0.67,151,12,15,4,-3,64%,106,43%,2,4,-2
Less,VIT,Map_2_2Bind,All,Viper,0.42,131,9,18,5,-9,45%,90,25%,1,3,-2
saadhak,KC,Map_2_2Bind,All,Deadlock,1.23,236,18,13,6,+5,91%,149,21%,3,0,+3
Avez,KC,Map_2_2Bind,All,Gekko,1.16,192,17,13,5,+4,82%,118,26%,2,2,0
SUYGETSU,KC,Map_2_2Bind,All,Astra,1.07,225,17,14,9,+3,73%,133,37%,3,1,+2
Elite,KC,Map_2_2Bind,All,Vyse,0.95,143,11,11,5,0,82%,101,39%,1,1,0
marteen,KC,Map_2_2Bind,All,Yoru,0.95,211,17,12,3,+5,64%,135,25%,4,5,-1
Derke,VIT,Map_2_2Bind,Attack,Raze,0.90,206,7,8,0,-1,50%,120,35%,1,1,0
trexx,VIT,Map_2_2Bind,Attack,Brimstone,0.89,217,5,8,6,-3,50%,155,17%,1,1,0
Kicks,VIT,Map_2_2Bind,Attack,Skye,0.92,142,6,7,2,-1,60%,85,71%,0,0,0
Sayf,VIT,Map_2_2Bind,Attack,Tejo,0.23,60,2,7,3,-5,50%,37,50%,1,3,-2
Less,VIT,Map_2_2Bind,Attack,Viper,0.09,64,2,9,0,-7,30%,40,0%,1,1,0
saadhak,KC,Map_2_2Bind,Attack,Deadlock,1.29,249,10,8,5,+2,92%,156,13%,2,0,+2
Avez,KC,Map_2_2Bind,Attack,Gekko,1.31,231,12,8,1,+4,83%,138,21%,0,0,0
SUYGETSU,KC,Map_2_2Bind,Attack,Astra,0.69,158,6,10,4,-4,58%,103,45%,2,1,+1
Elite,KC,Map_2_2Bind,Attack,Vyse,0.96,138,5,6,2,-1,83%,95,29%,1,0,+1
marteen,KC,Map_2_2Bind,Attack,Yoru,0.59,173,8,9,1,-1,58%,122,29%,2,4,-2
Derke,VIT,Map_2_2Bind,Defend,Raze,1.29,246,11,8,2,+3,83%,178,18%,0,4,-4
trexx,VIT,Map_2_2Bind,Defend,Brimstone,1.02,218,6,7,12,-1,75%,134,8%,2,0,+2
Kicks,VIT,Map_2_2Bind,Defend,Skye,0.85,156,7,9,5,-2,83%,96,15%,2,0,+2
Sayf,VIT,Map_2_2Bind,Defend,Tejo,1.03,228,10,8,1,+2,75%,163,42%,1,1,0
Less,VIT,Map_2_2Bind,Defend,Viper,0.70,188,7,9,5,-2,58%,132,35%,0,2,-2
saadhak,KC,Map_2_2Bind,Defend,Deadlock,1.16,222,8,5,1,+3,90%,141,33%,1,0,+1
Avez,KC,Map_2_2Bind,Defend,Gekko,0.99,145,5,5,4,0,80%,94,36%,2,2,0
SUYGETSU,KC,Map_2_2Bind,Defend,Astra,1.53,306,11,4,5,+7,90%,169,32%,1,0,+1
Elite,KC,Map_2_2Bind,Defend,Vyse,0.93,151,6,5,3,+1,80%,109,55%,0,1,-1
marteen,KC,Map_2_2Bind,Defend,Yoru,1.38,259,9,3,2,+6,70%,149,23%,2,1,+1
