Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
Derke,VIT,Map_3_3Abyss,All,Jett,1.33,299,32,25,8,+7,72%,196,37%,8,7,+1
trexx,VIT,Map_3_3Abyss,All,Sova,1.24,249,29,20,5,+9,78%,147,14%,3,1,+2
Sayf,VIT,Map_3_3Abyss,All,Tejo,1.06,166,19,18,7,+1,72%,118,25%,1,4,-3
Less,VIT,Map_3_3Abyss,All,Astra,0.97,125,13,16,18,-3,69%,83,28%,1,1,0
Kicks,VIT,Map_3_3Abyss,All,Breach,0.81,171,18,24,17,-6,75%,108,42%,2,4,-2
marteen,KC,Map_3_3Abyss,All,Yoru,1.11,232,26,23,5,+3,69%,147,38%,6,4,+2
Elite,KC,Map_3_3Abyss,All,Vyse,0.98,189,19,22,14,-3,81%,139,37%,3,4,-1
SUYGETSU,KC,Map_3_3Abyss,All,Astra,0.90,151,19,21,7,-2,66%,101,58%,1,1,0
Avez,KC,Map_3_3Abyss,All,Fade,0.82,181,22,25,4,-3,63%,115,34%,4,1,+3
saadhak,KC,Map_3_3Abyss,All,Harbor,0.76,170,17,24,11,-7,66%,119,35%,3,5,-2
Derke,VIT,Map_3_3Abyss,Attack,Jett,1.28,311,16,13,5,+3,81%,211,40%,5,4,+1
trexx,VIT,Map_3_3Abyss,Attack,Sova,1.05,193,11,10,2,+1,75%,114,14%,3,1,+2
Sayf,VIT,Map_3_3Abyss,Attack,Tejo,1.30,193,11,7,4,+4,88%,144,26%,0,1,-1
Less,VIT,Map_3_3Abyss,Attack,Astra,1.49,175,10,4,9,+6,75%,118,26%,1,0,+1
Kicks,VIT,Map_3_3Abyss,Attack,Breach,0.94,182,11,10,4,+1,69%,117,53%,0,1,-1
marteen,KC,Map_3_3Abyss,Attack,Yoru,1.02,230,14,11,1,+3,69%,148,44%,3,3,0
Elite,KC,Map_3_3Abyss,Attack,Vyse,1.19,202,11,10,8,+1,88%,143,39%,2,1,+1
SUYGETSU,KC,Map_3_3Abyss,Attack,Astra,1.12,192,12,10,4,+2,69%,131,63%,1,0,+1
Avez,KC,Map_3_3Abyss,Attack,Fade,1.25,240,15,11,3,+4,75%,149,33%,2,0,+2
saadhak,KC,Map_3_3Abyss,Attack,Harbor,0.85,160,7,10,9,-3,69%,107,35%,2,2,0
Derke,VIT,Map_3_3Abyss,Defend,Jett,1.39,288,16,12,3,+4,63%,181,33%,3,3,0
trexx,VIT,Map_3_3Abyss,Defend,Sova,1.43,306,18,10,3,+8,81%,181,13%,0,0,0
Sayf,VIT,Map_3_3Abyss,Defend,Tejo,0.81,141,8,11,3,-3,56%,91,21%,1,3,-2
Less,VIT,Map_3_3Abyss,Defend,Astra,0.45,77,3,12,9,-9,63%,48,31%,0,1,-1
Kicks,VIT,Map_3_3Abyss,Defend,Breach,0.68,161,7,14,13,-7,81%,99,32%,2,3,-1
marteen,KC,Map_3_3Abyss,Defend,Yoru,1.19,234,12,12,4,0,69%,146,31%,3,1,+2
Elite,KC,Map_3_3Abyss,Defend,Vyse,0.77,177,8,12,6,-4,75%,134,35%,1,3,-2
SUYGETSU,KC,Map_3_3Abyss,Defend,Astra,0.68,111,7,11,3,-4,63%,72,50%,0,1,-1
Avez,KC,Map_3_3Abyss,Defend,Fade,0.39,123,7,14,1,-7,50%,81,35%,2,1,+1
saadhak,KC,Map_3_3Abyss,Defend,Harbor,0.67,181,10,14,2,-4,63%,131,34%,1,3,-2
