,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
crashies FNC,,4 Round 2 MiniBoo benjyfishy Round 4 RieNs benjyfishy Round 8 RieNs Boo Round 16 Boo Wo0t,,,,1 Round 4 benjyfishy,,,,,56,1,1
Boaster FNC,,1 Round 5 benjyfishy Boo,,,,,,,,,33,2,1
Chronicle FNC,,,1 Round 13 Boo RieNs MiniBoo,,,,,,,,68,0,0
kaajak FNC,,3 Round 2 RieNs Boo Round 4 MiniBoo Wo0t Round 5 MiniBoo RieNs,,,1 Round 1 Wo0t RieNs benjyfishy Boo MiniBoo,,,,,,68,0,0
Alfajer FNC,,,,,,,,,,,23,1,0
Boo TH,,1 Round 3 kaajak Chronicle,,,,,1 Round 3 kaajak Chronicle,,,,52,4,0
RieNs TH,,,1 Round 6 Chronicle kaajak Boaster,,,,,,,,57,3,1
MiniBoo TH,,5 Round 7 crashies Chronicle Round 10 kaajak Chronicle Round 12 Chronicle Alfajer Round 14 crashies Chronicle Round 18 Alfajer crashies,1 Round 15 Boaster Alfajer crashies,,,,,,,,79,2,2
Wo0t TH,,3 Round 3 crashies Alfajer Round 12 crashies kaajak Round 17 Boaster kaajak,1 Round 9 Alfajer kaajak crashies,,,,,,,,54,1,0
benjyfishy TH,,1 Round 17 crashies Chronicle,1 Round 16 crashies Boaster Chronicle,1 Round 4 Boaster kaajak Alfajer Chronicle,,,,,,,70,0,0
