,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Zellsis SEN,,3 Round 2 valyn JonahP Round 4 leaf JonahP Round 10 JonahP valyn,,2 Round 3 trent valyn JonahP jawgemo Round 12 leaf trent jawgemo valyn,,,,,,,70,1,0
johnqt SEN,,5 Round 4 trent valyn Round 8 trent JonahP Round 11 jawgemo trent Round 13 jawgemo valyn Round 18 jawgemo leaf,1 Round 23 valyn leaf jawgemo,1 Round 14 trent valyn leaf JonahP,,1 Round 11 trent,,,,,80,5,0
bang SEN,,3 Round 2 jawgemo leaf Round 6 valyn trent Round 10 jawgemo trent,2 Round 7 jawgemo trent valyn Round 21 jawgemo JonahP valyn,1 Round 1 jawgemo trent leaf valyn,,,,,,,49,2,0
zekken SEN,,,,,,,,,,,26,0,1
N4RRATE SEN,,1 Round 16 leaf valyn,,,,,,,,,37,2,0
valyn G2,,3 Round 18 johnqt Zellsis Round 19 zekken bang Round 22 bang Zellsis,1 Round 8 N4RRATE zekken johnqt,,,,,,,,54,1,0
jawgemo G2,,6 Round 6 zekken bang Round 15 johnqt zekken Round 17 bang N4RRATE Round 19 Zellsis johnqt Round 20 zekken johnqt Round 22 zekken N4RRATE,,,,,,,,,61,0,0
JonahP G2,,5 Round 4 zekken bang Round 14 Zellsis bang Round 16 Zellsis N4RRATE Round 17 zekken johnqt Round 23 N4RRATE Zellsis,,1 Round 9 Zellsis bang johnqt N4RRATE,,,,,,,54,4,0
leaf G2,,1 Round 1 N4RRATE zekken,,1 Round 13 bang Zellsis zekken johnqt,,,,,,,34,0,0
trent G2,,5 Round 11 N4RRATE zekken Round 16 bang johnqt Round 18 bang N4RRATE Round 20 bang N4RRATE Round 21 bang Zellsis,,,,,,,,,67,4,0
