,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
crashies NRG,,2 Round 6 Xeppaa OXY Round 13 vanity moose,,,,,,,,,54,2,1
Victor NRG,,4 Round 3 vanity Xeppaa Round 7 OXY runi Round 9 vanity Xeppaa Round 16 moose vanity,1 Round 15 runi Xeppaa moose,,,,,,,,63,1,0
FiNESSE NRG,,3 Round 2 OXY vanity Round 3 moose runi Round 16 OXY Xeppaa,1 Round 14 vanity Xeppaa moose,,,,,,,,41,0,0
s0m NRG,,,2 Round 1 Xeppaa OXY runi Round 11 moose vanity OXY,1 Round 4 vanity moose OXY runi,,,,,,,62,1,1
Ethan NRG,,4 Round 1 moose vanity Round 7 Xeppaa vanity Round 13 Xeppaa runi Round 14 OXY runi,,1 Round 12 Xeppaa runi OXY moose,,,,,,,48,6,0
moose C9,,,,,,,,,,,33,0,1
vanity C9,,1 Round 11 FiNESSE Ethan,,,,,,,,,56,1,0
Xeppaa C9,,1 Round 11 crashies s0m,,,,,,,,,70,1,0
runi C9,,,1 Round 13 FiNESSE crashies Victor,,,,,,,,43,0,0
OXY C9,,2 Round 6 s0m Ethan Round 8 FiNESSE s0m,,,,,,,,,46,0,0
