,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
crashies NRG,,6,2,1,,,,,,,45,3,2
Victor NRG,,10,3,,,,,,,,49,1,0
FiNESSE NRG,,6,4,,,,,,,,50,1,1
s0m NRG,,7,7,1,,,,1,,,59,2,2
Ethan NRG,,9,,2,,,1,1,,,46,22,0
moose C9,,2,4,,,1,1,,,,44,3,1
vanity C9,,9,2,1,,1,1,,,,53,6,0
Xeppaa C9,,4,2,,,1,,,,,49,8,0
runi C9,,6,2,,,,,,,,42,3,4
OXY C9,,11,3,2,,,,,,,60,0,2
