,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
free1ng DRX,,2 Round 2 JitBoyS Killua Round 25 primmie thyy,,,,1 Round 25 thyy,,,,,42,5,1
MaKo DRX,,5 Round 1 JitBoyS Crws Round 2 Crws thyy Round 4 primmie JitBoyS Round 19 primmie thyy Round 25 JitBoyS Crws,,1 Round 16 JitBoyS thyy Crws primmie,,1 Round 16 primmie,,,,,65,1,0
BeYN DRX,,2 Round 3 JitBoyS primmie Round 22 JitBoyS primmie,1 Round 20 Crws primmie Killua,,,1 Round 1 thyy,1 Round 20 Killua primmie,,,,50,1,0
Estrella DRX,,4 Round 7 JitBoyS primmie Round 12 JitBoyS Crws Round 15 Killua primmie Round 24 Crws Killua,,,,,,,,,37,3,0
HYUNMIN DRX,,3 Round 3 Crws thyy Round 4 Crws thyy Round 13 Killua Crws,1 Round 26 Crws JitBoyS Killua,,,,,,,,46,0,0
Crws TLN,,4 Round 7 free1ng Estrella Round 11 Estrella MaKo Round 19 HYUNMIN Estrella Round 24 HYUNMIN free1ng,1 Round 5 Estrella free1ng HYUNMIN,,,,1 Round 7 MaKo Estrella,,,,70,1,0
Killua TLN,,4 Round 9 free1ng MaKo Round 12 HYUNMIN MaKo Round 21 MaKo BeYN Round 26 MaKo free1ng,,,,,,,,,40,4,0
JitBoyS TLN,,,3 Round 6 HYUNMIN free1ng Estrella Round 19 BeYN free1ng MaKo Round 20 HYUNMIN Estrella MaKo,1 Round 13 Estrella HYUNMIN BeYN free1ng,,1 Round 19 MaKo,,,,,39,0,2
primmie TLN,,2 Round 7 HYUNMIN BeYN Round 10 MaKo free1ng,2 Round 16 free1ng HYUNMIN Estrella Round 24 BeYN Estrella MaKo,,1 Round 14 HYUNMIN Estrella MaKo BeYN free1ng,,,,,,48,1,0
thyy TLN,,3 Round 10 BeYN Estrella Round 11 HYUNMIN BeYN Round 12 Estrella BeYN,1 Round 1 HYUNMIN MaKo free1ng,,,1 Round 12 BeYN,,,,,38,3,0
