,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
stax T1,,4,,,,1,1,,,,58,11,2
BuZz T1,,3,3,,,,,,,,55,0,1
Sylvan T1,,3,2,,,,,,,,42,2,0
Meteor T1,,6,1,3,,1,,,,,59,1,0
iZu T1,,6,3,1,,,1,,,,72,1,0
free1ng DRX,,5,3,,,,,,,,58,1,0
MaKo DRX,,4,1,,,1,,,,,44,1,0
BeYN DRX,,4,1,1,,,,,,,50,10,1
HYUNMIN DRX,,2,,1,,,,,,,30,0,0
Flashback DRX,,3,2,,,2,,,,,48,2,1
