,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
valyn G2,,2 Round 1 N4RRATE johnqt Round 11 johnqt bang,1 Round 4 johnqt Zellsis zekken,,,,1 Round 11 bang johnqt,,,,33,2,2
jawgemo G2,,1 Round 1 bang Zellsis,2 Round 15 Zellsis johnqt N4RRATE Round 21 N4RRATE bang zekken,,,,,,,,41,0,0
JonahP G2,,,,,,1 Round 12 bang,,,,,26,3,0
leaf G2,,1 Round 17 zekken N4RRATE,2 Round 6 johnqt Zellsis bang Round 7 zekken N4RRATE bang,,,,1 Round 7 bang N4RRATE,,,,54,1,1
trent G2,,,3 Round 2 Zellsis zekken bang Round 12 Zellsis N4RRATE zekken Round 18 Zellsis N4RRATE bang,,,,,,,,70,3,1
Zellsis SEN,,2 Round 6 jawgemo trent Round 14 trent valyn,1 Round 17 jawgemo trent JonahP,,,,,,,,34,3,1
johnqt SEN,,2 Round 5 leaf trent Round 8 jawgemo valyn,2 Round 3 leaf JonahP trent Round 21 leaf jawgemo valyn,,,,1 Round 21 jawgemo valyn,,,,93,7,4
bang SEN,,1 Round 20 jawgemo valyn,2 Round 7 valyn JonahP trent Round 11 trent leaf jawgemo,1 Round 12 leaf jawgemo trent valyn,,,,,,,52,0,0
zekken SEN,,2 Round 14 leaf jawgemo Round 22 jawgemo valyn,1 Round 13 leaf trent JonahP,1 Round 9 valyn jawgemo JonahP trent,,,,,,,52,0,0
N4RRATE SEN,,3 Round 4 valyn trent Round 5 JonahP valyn Round 8 leaf JonahP,,,,1 Round 6 leaf,,,,,48,1,0
