,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
valyn G2,,3 Round 4 Zellsis johnqt Round 10 Zellsis zekken Round 12 bang johnqt,2 Round 7 N4RRATE johnqt bang Round 20 bang zekken johnqt,,,,1 Round 20 johnqt zekken,,,,58,2,1
jawgemo G2,,2 Round 18 Zellsis N4RRATE Round 23 johnqt Zellsis,,,,,,,,,34,0,2
JonahP G2,,3 Round 2 bang johnqt Round 14 zekken bang Round 20 N4RRATE Zellsis,,1 Round 13 bang N4RRATE zekken johnqt,,,,,,,43,3,0
leaf G2,,4 Round 1 Zellsis zekken Round 6 N4RRATE bang Round 12 Zellsis zekken Round 19 bang Zellsis,,,,,,,,,39,1,2
trent G2,,5 Round 1 N4RRATE johnqt Round 5 N4RRATE johnqt Round 6 zekken Zellsis Round 14 N4RRATE Zellsis Round 23 zekken bang,2 Round 9 Zellsis bang johnqt Round 15 Zellsis bang N4RRATE,,,,,,,,76,3,1
Zellsis SEN,,2 Round 8 valyn leaf Round 19 JonahP valyn,,,,1 Round 8 leaf,,,,,31,3,0
johnqt SEN,,5 Round 11 valyn JonahP Round 15 JonahP trent Round 18 valyn jawgemo Round 21 JonahP jawgemo Round 22 JonahP leaf,,,,,,,,,71,4,2
bang SEN,,4 Round 8 trent jawgemo Round 16 valyn trent Round 18 trent leaf Round 20 leaf trent,1 Round 23 jawgemo leaf valyn,,,,,,,,65,1,0
zekken SEN,,4 Round 11 leaf trent Round 12 trent valyn Round 17 trent valyn Round 20 jawgemo JonahP,,,,,,,,,38,0,2
N4RRATE SEN,,5 Round 5 jawgemo JonahP Round 6 JonahP valyn Round 15 jawgemo valyn Round 19 jawgemo trent Round 21 trent valyn,1 Round 22 trent valyn jawgemo,,,,,,,,67,0,1
