,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
nobody EDG,,2 Round 11 mindfreak Jinggg Round 16 mindfreak d4v41,2 Round 2 Jinggg something d4v41 Round 13 Jinggg mindfreak f0rsakeN,,,,,,,,57,5,0
ZmjjKK EDG,,2 Round 1 Jinggg mindfreak Round 2 f0rsakeN mindfreak,,,,,,,,,33,0,0
Smoggy EDG,,1 Round 17 mindfreak d4v41,2 Round 3 something d4v41 f0rsakeN Round 16 f0rsakeN something Jinggg,2 Round 10 Jinggg something mindfreak f0rsakeN Round 14 d4v41 mindfreak something f0rsakeN,,,1 Round 17 d4v41 mindfreak,,,,97,0,1
S1Mon EDG,,2 Round 1 something d4v41 Round 4 d4v41 f0rsakeN,,,,,,,,,44,4,0
CHICHOO EDG,,2 Round 9 f0rsakeN Jinggg Round 17 Jinggg f0rsakeN,1 Round 8 Jinggg mindfreak d4v41,,,,,,,,52,0,0
Jinggg PRX,,3 Round 6 S1Mon ZmjjKK Round 11 CHICHOO Smoggy Round 16 ZmjjKK nobody,,,,,,,,,81,1,0
mindfreak PRX,,1 Round 6 nobody CHICHOO,,,,,,,,,33,0,0
f0rsakeN PRX,,1 Round 11 S1Mon nobody,1 Round 7 CHICHOO ZmjjKK nobody,1 Round 15 nobody Smoggy CHICHOO S1Mon,,1 Round 7 nobody,,,,,53,0,1
d4v41 PRX,,1 Round 3 CHICHOO S1Mon,,,,,,,,,31,1,1
something PRX,,2 Round 7 Smoggy S1Mon Round 11 Smoggy ZmjjKK,,,,,,,,,36,0,0
