,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
free1ng DRX,,1 Round 1 Papi Kr1stal,1 Round 18 Kr1stal yoman UdoTan,,,1 Round 11 UdoTan,,,,,35,0,1
MaKo DRX,,5 Round 1 UdoTan yoman Round 4 UdoTan Kr1stal Round 10 Kr1stal ban Round 13 ban UdoTan Round 20 Kr1stal ban,2 Round 6 yoman ban Kr1stal Round 23 Papi yoman Kr1stal,1 Round 17 Papi ban Kr1stal yoman,,,,,,,84,0,0
Estrella DRX,,1 Round 22 Papi yoman,,,,,,,,,30,8,3
HYUNMIN DRX,,2 Round 4 yoman Papi Round 12 UdoTan Kr1stal,2 Round 5 Papi Kr1stal yoman Round 14 ban Kr1stal yoman,,1 Round 2 UdoTan ban Papi Kr1stal yoman,,,,,,80,0,0
Flashback DRX,,3 Round 13 Kr1stal yoman Round 16 UdoTan Kr1stal Round 21 Papi Kr1stal,1 Round 8 Kr1stal yoman Papi,,,,,,,,51,1,0
UdoTan GE,,3 Round 10 HYUNMIN free1ng Round 16 Estrella free1ng Round 19 free1ng MaKo,1 Round 11 HYUNMIN MaKo Estrella,1 Round 12 Flashback MaKo free1ng Estrella,1 Round 14 HYUNMIN MaKo Flashback Estrella free1ng,1 Round 14 free1ng,,,,,66,0,0
ban GE,,3 Round 17 Flashback HYUNMIN Round 20 HYUNMIN free1ng Round 22 free1ng HYUNMIN,2 Round 7 HYUNMIN Estrella HYUNMIN Round 21 HYUNMIN Flashback MaKo,,,,,,,,64,1,0
Kr1stal GE,,2 Round 19 Flashback HYUNMIN Round 21 Estrella free1ng,1 Round 23 Flashback HYUNMIN free1ng,,,,,,,,55,1,0
Papi GE,,3 Round 3 HYUNMIN Flashback Round 10 HYUNMIN Estrella Round 15 HYUNMIN MaKo,1 Round 9 HYUNMIN Estrella MaKo,,,,,,,,54,2,0
yoman GE,,1 Round 7 free1ng Flashback,,,,,,,,,23,5,2
