,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
free1ng DRX,,2 Round 20 ban UdoTan Round 22 Kr1stal Papi,2 Round 1 UdoTan yoman Papi Round 10 yoman Kr1stal Papi,1 Round 17 yoman UdoTan Kr1stal ban,,1 Round 17 ban,,,,,70,1,0
MaKo DRX,,2 Round 20 yoman Papi Round 22 UdoTan ban,,,1 Round 7 UdoTan Kr1stal Papi ban yoman,,,,,,58,1,0
Estrella DRX,,4 Round 2 ban Papi Round 10 UdoTan ban Round 12 Papi yoman Round 19 Papi yoman,3 Round 11 UdoTan Kr1stal yoman Round 15 yoman Papi Kr1stal Round 21 yoman Kr1stal Papi,,,,,,,,67,6,0
HYUNMIN DRX,,2 Round 1 Kr1stal ban Round 19 UdoTan Kr1stal,1 Round 23 Kr1stal UdoTan ban,,,,,,,,47,1,1
Flashback DRX,,,,,,,,,,,33,0,0
UdoTan GE,,3 Round 3 Flashback HYUNMIN Round 6 HYUNMIN MaKo Round 15 MaKo HYUNMIN,3 Round 2 free1ng MaKo Flashback Round 8 free1ng Flashback MaKo Round 18 MaKo free1ng Flashback,1 Round 4 free1ng Estrella Flashback HYUNMIN,,1 Round 18 Flashback,1 Round 2 MaKo Flashback,,,,75,0,1
ban GE,,3 Round 11 MaKo HYUNMIN Round 13 free1ng Estrella Round 14 HYUNMIN MaKo,,,,,,,,,32,0,0
Kr1stal GE,,2 Round 3 free1ng MaKo Round 6 Estrella free1ng,1 Round 9 HYUNMIN Estrella MaKo,,,,,,,,42,5,0
Papi GE,,3 Round 5 Flashback free1ng Round 17 HYUNMIN Flashback Round 18 HYUNMIN Estrella,,,,,,,,,32,2,0
yoman GE,,1 Round 5 MaKo Estrella,,,,,,,,,39,1,0
