Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
Rarga,XLG,Map_3_3Lotus,All,Sage,2.54,452,23,4,12,+19,93%,247,29%,2,0,+2
happywei,XLG,Map_3_3Lotus,All,Cypher,1.45,287,16,6,3,+10,86%,184,34%,3,1,+2
NoMan,XLG,Map_3_3Lotus,All,Deadlock,1.11,142,8,4,3,+4,93%,94,37%,2,0,+2
Viva,XLG,Map_3_3Lotus,All,Fade,1.02,130,7,5,6,+2,93%,85,39%,1,0,+1
coconut,XLG,Map_3_3Lotus,All,Omen,0.80,181,9,10,9,-1,86%,127,20%,1,4,-3
K1ra,AG,Map_3_3Lotus,All,Raze,0.95,209,9,13,3,-4,50%,114,12%,4,2,+2
Spitfires,AG,Map_3_3Lotus,All,Yoru,0.86,160,7,11,1,-4,50%,112,24%,0,3,-3
HanChe,AG,Map_3_3Lotus,All,Viper,0.54,143,6,13,3,-7,43%,97,19%,0,1,-1
deLb,AG,Map_3_3Lotus,All,Omen,0.42,90,4,12,2,-8,50%,52,50%,1,2,-1
Shr1mp,AG,Map_3_3Lotus,All,Fade,0.37,93,3,14,6,-11,43%,60,0%,0,1,-1
Rarga,XLG,Map_3_3Lotus,Attack,Sage,2.44,446,19,4,11,+15,92%,243,31%,2,0,+2
happywei,XLG,Map_3_3Lotus,Attack,Cypher,1.63,329,16,5,2,+11,83%,209,38%,3,1,+2
NoMan,XLG,Map_3_3Lotus,Attack,Deadlock,1.12,127,6,3,3,+3,92%,91,40%,2,0,+2
Viva,XLG,Map_3_3Lotus,Attack,Fade,0.80,94,4,5,6,-1,92%,67,27%,0,0,0
coconut,XLG,Map_3_3Lotus,Attack,Omen,0.79,183,8,9,6,-1,83%,132,20%,1,3,-2
K1ra,AG,Map_3_3Lotus,Attack,Raze,0.44,169,1,2,0,-1,50%,99,0%,1,1,0
Spitfires,AG,Map_3_3Lotus,Attack,Yoru,1.27,282,2,2,0,0,50%,148,22%,0,0,0
HanChe,AG,Map_3_3Lotus,Attack,Viper,0.02,27,0,2,0,-2,,27,0%,0,0,0
deLb,AG,Map_3_3Lotus,Attack,Omen,0.07,25,0,2,1,-2,50%,13,0%,0,0,0
Shr1mp,AG,Map_3_3Lotus,Attack,Fade,0.23,52,0,2,0,-2,,52,0%,0,0,0
Rarga,XLG,Map_3_3Lotus,Defend,Sage,3.16,488,4,0,1,+4,100%,271,17%,0,0,0
happywei,XLG,Map_3_3Lotus,Defend,Cypher,0.40,35,0,1,1,-1,100%,34,0%,0,0,0
NoMan,XLG,Map_3_3Lotus,Defend,Deadlock,1.07,232,2,1,0,+1,100%,112,25%,0,0,0
Viva,XLG,Map_3_3Lotus,Defend,Fade,2.33,346,3,0,0,+3,100%,193,57%,1,0,+1
coconut,XLG,Map_3_3Lotus,Defend,Omen,0.87,169,1,1,3,0,100%,97,20%,0,1,-1
K1ra,AG,Map_3_3Lotus,Defend,Raze,1.04,216,8,11,3,-3,50%,117,17%,3,1,+2
Spitfires,AG,Map_3_3Lotus,Defend,Yoru,0.80,140,5,9,1,-4,50%,106,25%,0,3,-3
HanChe,AG,Map_3_3Lotus,Defend,Viper,0.65,162,6,11,3,-5,50%,109,20%,0,1,-1
deLb,AG,Map_3_3Lotus,Defend,Omen,0.47,101,4,10,1,-6,50%,59,57%,1,2,-1
Shr1mp,AG,Map_3_3Lotus,Defend,Fade,0.39,100,3,12,6,-9,50%,61,0%,0,1,-1
