Map,Round Number,Score,Winning Team,Winning Side,Win Method
3Split,1,"""0-1""",NAVI,Attackers,Elimination
3Split,2,"""0-2""",NAVI,Attackers,Elimination
3Split,3,"""0-3""",NAVI,Attackers,Elimination
3Split,4,"""0-4""",NAVI,Attackers,Elimination
3Split,5,"""1-4""",APK,Defenders,Defuse
3Split,6,"""1-5""",NAVI,Attackers,Elimination
3Split,7,"""1-6""",NAVI,Attackers,Elimination
3Split,8,"""2-6""",APK,Defenders,Defuse
3Split,9,"""2-7""",NAVI,Attackers,Elimination
3Split,10,"""2-8""",NAVI,Attackers,Spike Detonation
3Split,11,"""2-9""",NAVI,Attackers,Elimination
3Split,12,"""3-9""",APK,Defenders,Elimination
3Split,13,"""4-9""",NAVI,Attackers,Elimination
3Split,14,"""5-9""",NAVI,Attackers,Elimination
3Split,15,"""5-10""",APK,Defenders,Elimination
3Split,16,"""5-11""",APK,Defenders,Time Expired
3Split,17,"""5-12""",APK,Defenders,Elimination
3Split,18,"""6-12""",NAVI,Attackers,Spike Detonation
3Split,19,"""6-13""",APK,Defenders,Elimination
3Split,20,"""""",,,
3Split,21,"""""",,,
3Split,22,"""""",,,
3Split,23,"""""",,,
3Split,24,"""""",,,
