,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Zellsis SEN,,1 Round 9 gobera lz,1 Round 17 silentzz gobera PxS,,,,,,,,40,0,0
johnqt SEN,,1 Round 16 lz PxS,,,,1 Round 4 PxS,,,,,64,3,1
bang SEN,,2 Round 7 lz Askia Round 12 Askia PxS,,,,1 Round 7 Askia,1 Round 9 Askia PxS,,,,46,1,2
zekken SEN,,6 Round 2 gobera lz Round 5 Askia silentzz Round 7 PxS gobera Round 10 silentzz gobera Round 12 lz silentzz Round 13 PxS silentzz,3 Round 1 PxS Askia silentzz Round 14 lz Askia gobera Round 18 lz gobera PxS,,,1 Round 12 silentzz,,,,,84,1,3
N4RRATE SEN,,2 Round 2 Askia PxS Round 4 gobera silentzz,1 Round 3 Askia gobera PxS,,,,,,,,55,1,0
lz 2G,,3 Round 3 Zellsis N4RRATE Round 5 bang zekken Round 7 zekken N4RRATE,,,,,,,,,38,1,0
silentzz 2G,,1 Round 16 N4RRATE johnqt,,,,1 Round 16 johnqt,,,,,42,0,1
PxS 2G,,2 Round 6 N4RRATE Zellsis Round 9 johnqt N4RRATE,1 Round 5 N4RRATE Zellsis johnqt,,,,,,,,56,3,0
gobera 2G,,2 Round 6 bang zekken Round 16 Zellsis zekken,,,,,,,,,55,5,0
Askia 2G,,2 Round 1 Zellsis bang Round 8 Zellsis bang,2 Round 9 zekken Zellsis bang Round 11 N4RRATE bang johnqt,,,,,,,,57,1,0
