Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
cNed,FUT,Map_1_1Bind,All,Omen,1.26,259,19,15,5,+4,70%,159,35%,3,2,+1
yetujey,FUT,Map_1_1Bind,All,Viper,1.13,219,14,15,4,-1,65%,160,39%,2,2,0
MrFaliN,FUT,Map_1_1Bind,All,Fade,0.75,127,9,14,3,-5,60%,88,30%,3,3,0
qRaxs,FUT,Map_1_1Bind,All,Kayo,0.69,153,10,18,8,-8,65%,120,45%,1,0,+1
xeus,FUT,Map_1_1Bind,All,Raze,0.40,127,9,18,3,-9,60%,84,27%,2,2,0
ComeBack,M8,Map_1_1Bind,All,Waylay,1.31,257,19,12,5,+7,75%,170,42%,2,4,-2
Minny,M8,Map_1_1Bind,All,Viper,1.26,254,18,12,4,+6,70%,165,44%,3,3,0
kamyk,M8,Map_1_1Bind,All,Gekko,1.17,199,14,11,4,+3,90%,141,35%,0,1,-1
Veqaj,M8,Map_1_1Bind,All,Fade,1.06,194,15,12,6,+3,75%,120,22%,2,2,0
Proxh,M8,Map_1_1Bind,All,Astra,0.91,197,14,14,5,0,70%,114,41%,2,1,+1
cNed,FUT,Map_1_1Bind,Attack,Omen,1.01,299,9,8,1,+1,75%,167,21%,3,1,+2
yetujey,FUT,Map_1_1Bind,Attack,Viper,0.95,169,4,6,0,-2,38%,135,38%,0,2,-2
MrFaliN,FUT,Map_1_1Bind,Attack,Fade,0.77,161,4,6,1,-2,50%,101,36%,1,1,0
qRaxs,FUT,Map_1_1Bind,Attack,Kayo,0.47,75,2,7,5,-5,50%,67,43%,0,0,0
xeus,FUT,Map_1_1Bind,Attack,Raze,0.31,119,4,7,0,-3,50%,77,20%,0,0,0
ComeBack,M8,Map_1_1Bind,Attack,Waylay,1.57,320,15,7,1,+8,75%,200,57%,1,3,-2
Minny,M8,Map_1_1Bind,Attack,Viper,1.21,256,11,7,2,+4,75%,147,38%,2,2,0
kamyk,M8,Map_1_1Bind,Attack,Gekko,1.01,190,7,7,2,0,92%,141,29%,0,0,0
Veqaj,M8,Map_1_1Bind,Attack,Fade,0.80,149,7,8,4,-1,75%,104,22%,1,1,0
Proxh,M8,Map_1_1Bind,Attack,Astra,0.63,150,6,9,0,-3,67%,95,43%,1,1,0
cNed,FUT,Map_1_1Bind,Defend,Omen,1.43,234,10,7,4,+3,67%,154,45%,0,1,-1
yetujey,FUT,Map_1_1Bind,Defend,Viper,1.25,253,10,9,4,+1,83%,176,39%,2,0,+2
MrFaliN,FUT,Map_1_1Bind,Defend,Fade,0.74,105,5,8,2,-3,67%,79,25%,2,2,0
qRaxs,FUT,Map_1_1Bind,Defend,Kayo,0.83,205,8,11,3,-3,75%,154,45%,1,0,+1
xeus,FUT,Map_1_1Bind,Defend,Raze,0.45,133,5,11,3,-6,67%,89,33%,2,2,0
ComeBack,M8,Map_1_1Bind,Defend,Waylay,0.93,163,4,5,4,-1,75%,125,15%,1,1,0
Minny,M8,Map_1_1Bind,Defend,Viper,1.33,251,7,5,2,+2,63%,191,53%,1,1,0
kamyk,M8,Map_1_1Bind,Defend,Gekko,1.43,215,7,4,2,+3,88%,142,44%,0,1,-1
Veqaj,M8,Map_1_1Bind,Defend,Fade,1.45,264,8,4,2,+4,75%,145,22%,1,1,0
Proxh,M8,Map_1_1Bind,Defend,Astra,1.32,267,8,5,5,+3,75%,142,40%,1,0,+1
