Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
qRaxs,FUT,Map_2_2Sunset,All,Kayo,1.61,277,18,11,16,+7,94%,174,36%,1,2,-1
yetujey,FUT,Map_2_2Sunset,All,Cypher,1.57,235,18,9,1,+9,78%,158,32%,1,0,+1
cNed,FUT,Map_2_2Sunset,All,Omen,1.38,286,21,13,5,+8,89%,164,24%,3,0,+3
MrFaliN,FUT,Map_2_2Sunset,All,Fade,0.93,161,8,11,10,-3,78%,124,21%,3,1,+2
xeus,FUT,Map_2_2Sunset,All,Raze,0.74,217,12,16,9,-4,83%,135,24%,4,3,+1
kamyk,M8,Map_2_2Sunset,All,Breach,0.92,196,12,14,10,-2,72%,131,23%,2,0,+2
Proxh,M8,Map_2_2Sunset,All,Omen,0.87,160,10,13,9,-3,89%,115,19%,0,2,-2
Veqaj,M8,Map_2_2Sunset,All,Sova,0.85,205,11,16,5,-5,67%,150,30%,0,1,-1
ComeBack,M8,Map_2_2Sunset,All,Neon,0.73,243,15,18,3,-3,56%,151,36%,2,5,-3
Minny,M8,Map_2_2Sunset,All,Cypher,0.66,184,12,16,0,-4,56%,117,46%,2,4,-2
qRaxs,FUT,Map_2_2Sunset,Attack,Kayo,1.74,225,5,2,7,+3,100%,108,14%,0,0,0
yetujey,FUT,Map_2_2Sunset,Attack,Cypher,1.90,284,8,3,1,+5,100%,204,33%,0,0,0
cNed,FUT,Map_2_2Sunset,Attack,Omen,1.17,266,7,4,1,+3,83%,149,9%,2,0,+2
MrFaliN,FUT,Map_2_2Sunset,Attack,Fade,0.84,148,2,3,4,-1,83%,105,13%,1,1,0
xeus,FUT,Map_2_2Sunset,Attack,Raze,1.01,286,5,5,5,0,100%,180,31%,1,1,0
kamyk,M8,Map_2_2Sunset,Attack,Breach,1.01,207,9,9,7,0,75%,131,29%,1,0,+1
Proxh,M8,Map_2_2Sunset,Attack,Omen,0.92,161,7,9,6,-2,92%,122,24%,0,1,-1
Veqaj,M8,Map_2_2Sunset,Attack,Sova,0.57,156,5,10,4,-5,58%,114,20%,0,1,-1
ComeBack,M8,Map_2_2Sunset,Attack,Neon,1.13,346,14,12,3,+2,67%,215,42%,2,3,-1
Minny,M8,Map_2_2Sunset,Attack,Cypher,0.71,179,8,10,0,-2,50%,113,47%,1,3,-2
qRaxs,FUT,Map_2_2Sunset,Defend,Kayo,1.55,304,13,9,9,+4,92%,207,46%,1,2,-1
yetujey,FUT,Map_2_2Sunset,Defend,Cypher,1.40,212,10,6,0,+4,67%,135,31%,1,0,+1
cNed,FUT,Map_2_2Sunset,Defend,Omen,1.48,297,14,9,4,+5,92%,172,30%,1,0,+1
MrFaliN,FUT,Map_2_2Sunset,Defend,Fade,0.98,169,6,8,6,-2,75%,133,26%,2,0,+2
xeus,FUT,Map_2_2Sunset,Defend,Raze,0.60,183,7,11,4,-4,75%,113,18%,3,2,+1
kamyk,M8,Map_2_2Sunset,Defend,Breach,0.75,178,3,5,3,-2,67%,131,13%,1,0,+1
Proxh,M8,Map_2_2Sunset,Defend,Omen,0.75,159,3,4,3,-1,83%,101,12%,0,1,-1
Veqaj,M8,Map_2_2Sunset,Defend,Sova,1.42,304,6,6,1,0,83%,223,46%,0,0,0
ComeBack,M8,Map_2_2Sunset,Defend,Neon,0.02,39,1,6,0,-5,33%,22,0%,0,2,-2
Minny,M8,Map_2_2Sunset,Defend,Cypher,0.56,194,4,6,0,-2,67%,125,45%,1,1,0
