Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
Viva,JDG,All_Maps,All,"Sova, Viper",,254,37,30,10,+7,,162,29%,3,1,+2
Z1yan,JDG,All_Maps,All,Kayo,,207,31,33,14,-2,,131,29%,5,2,+3
stew,JDG,All_Maps,All,"Raze, Jett",,185,26,31,5,-5,,133,30%,3,10,-7
YHchen,JDG,All_Maps,All,"Omen, Deadlock",,178,22,34,17,-12,,116,27%,5,3,+2
jkuro,JDG,All_Maps,All,"Cypher, Killjoy",,136,22,36,4,-14,,93,36%,4,6,-2
yosemite,BLG,All_Maps,All,"Raze, Killjoy",,275,39,30,12,+9,,179,20%,6,4,+2
whzy,BLG,All_Maps,All,"Chamber, Jett",,268,40,31,10,+9,,167,31%,9,9,0
Knight,BLG,All_Maps,All,Sage,,192,28,25,22,+3,,122,27%,2,2,0
nephh,BLG,All_Maps,All,"Gekko, Kayo",,191,29,27,17,+2,,117,20%,1,0,+1
Flex1n,BLG,All_Maps,All,"Omen, Viper",,173,28,25,17,+3,,100,24%,4,5,-1
Viva,JDG,All_Maps,Attack,"Sova, Viper",,,,,,,
Z1yan,JDG,All_Maps,Attack,Kayo,,,,,,,
stew,JDG,All_Maps,Attack,"Raze, Jett",,,,,,,
YHchen,JDG,All_Maps,Attack,"Omen, Deadlock",,,,,,,
jkuro,JDG,All_Maps,Attack,"Cypher, Killjoy",,,,,,,
yosemite,BLG,All_Maps,Attack,"Raze, Killjoy",,,,,,,
whzy,BLG,All_Maps,Attack,"Chamber, Jett",,,,,,,
Knight,BLG,All_Maps,Attack,Sage,,,,,,,
nephh,BLG,All_Maps,Attack,"Gekko, Kayo",,,,,,,
Flex1n,BLG,All_Maps,Attack,"Omen, Viper",,,,,,,
Viva,JDG,All_Maps,Defend,"Sova, Viper",,,,,,,
Z1yan,JDG,All_Maps,Defend,Kayo,,,,,,,
stew,JDG,All_Maps,Defend,"Raze, Jett",,,,,,,
YHchen,JDG,All_Maps,Defend,"Omen, Deadlock",,,,,,,
jkuro,JDG,All_Maps,Defend,"Cypher, Killjoy",,,,,,,
yosemite,BLG,All_Maps,Defend,"Raze, Killjoy",,,,,,,
whzy,BLG,All_Maps,Defend,"Chamber, Jett",,,,,,,
Knight,BLG,All_Maps,Defend,Sage,,,,,,,
nephh,BLG,All_Maps,Defend,"Gekko, Kayo",,,,,,,
Flex1n,BLG,All_Maps,Defend,"Omen, Viper",,,,,,,
