,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
mitch C9,,2 Round 14 Ethan s0m Round 17 FiNESSE brawk,1 Round 11 brawk Ethan FiNESSE,,,,,,,,47,2,0
neT C9,,4 Round 2 s0m Ethan Round 6 brawk Ethan Round 11 mada s0m Round 12 brawk mada,1 Round 3 mada FiNESSE brawk,,,,,,,,64,3,0
Xeppaa C9,,2 Round 3 Ethan s0m Round 8 mada Ethan,,,,,,,,,52,1,0
v1c C9,,2 Round 9 mada Ethan Round 15 brawk Ethan,1 Round 8 s0m FiNESSE brawk,,,,,,,,44,1,1
OXY C9,,2 Round 12 FiNESSE s0m Round 17 s0m Ethan,,,,,1 Round 12 s0m FiNESSE,,,,36,1,0
FiNESSE NRG,,2 Round 12 Xeppaa neT Round 14 v1c neT,,,,2 Round 6 neT Round 15 v1c,,,,,61,0,2
brawk NRG,,3 Round 1 mitch Xeppaa Round 13 OXY mitch Round 19 OXY neT,1 Round 7 OXY Xeppaa mitch,,,,,,,,55,3,1
s0m NRG,,2 Round 2 mitch v1c Round 9 Xeppaa OXY,3 Round 15 OXY Xeppaa mitch Round 18 mitch neT Xeppaa Round 19 mitch Xeppaa v1c,1 Round 5 Xeppaa neT OXY mitch,,,,,,,92,1,0
mada NRG,,2 Round 10 OXY mitch Round 16 Xeppaa OXY,1 Round 4 mitch v1c neT,,,,,,,,36,0,0
Ethan NRG,,4 Round 2 Xeppaa OXY Round 6 mitch OXY Round 8 neT OXY Round 17 Xeppaa neT,1 Round 1 OXY neT v1c,,,,,,,,50,3,0
