Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
Levius,BLG,Map_3_3Lotus,All,Killjoy,,212,13,14,6,-1,,,,,,
Knight,BLG,Map_3_3Lotus,All,Fade,,208,14,16,6,-2,,,,,,
nephh,BLG,Map_3_3Lotus,All,Viper,,179,10,18,6,-8,,,,,,
whzy,BLG,Map_3_3Lotus,All,Raze,,164,11,16,1,-5,,,,,,
rushia,BLG,Map_3_3Lotus,All,Omen,,164,12,16,6,-4,,,,,,
FengF,TE,Map_3_3Lotus,All,Raze,,300,21,15,3,+6,,,,,,
Biank,TE,Map_3_3Lotus,All,Fade,,226,15,13,8,+2,,,,,,
Kai,TE,Map_3_3Lotus,All,Vyse,,207,13,12,7,+1,,,,,,
LuoK1ng,TE,Map_3_3Lotus,All,Omen,,204,16,10,12,+6,,,,,,
heybay,TE,Map_3_3Lotus,All,Viper,,201,15,10,6,+5,,,,,,
Levius,BLG,Map_3_3Lotus,Attack,Killjoy,,,,,,,,,
Knight,BLG,Map_3_3Lotus,Attack,Fade,,,,,,,,,
nephh,BLG,Map_3_3Lotus,Attack,Viper,,,,,,,,,
whzy,BLG,Map_3_3Lotus,Attack,Raze,,,,,,,,,
rushia,BLG,Map_3_3Lotus,Attack,Omen,,,,,,,,,
FengF,TE,Map_3_3Lotus,Attack,Raze,,,,,,,,,
Biank,TE,Map_3_3Lotus,Attack,Fade,,,,,,,,,
Kai,TE,Map_3_3Lotus,Attack,Vyse,,,,,,,,,
LuoK1ng,TE,Map_3_3Lotus,Attack,Omen,,,,,,,,,
heybay,TE,Map_3_3Lotus,Attack,Viper,,,,,,,,,
Levius,BLG,Map_3_3Lotus,Defend,Killjoy,,,,,,,,,
Knight,BLG,Map_3_3Lotus,Defend,Fade,,,,,,,,,
nephh,BLG,Map_3_3Lotus,Defend,Viper,,,,,,,,,
whzy,BLG,Map_3_3Lotus,Defend,Raze,,,,,,,,,
rushia,BLG,Map_3_3Lotus,Defend,Omen,,,,,,,,,
FengF,TE,Map_3_3Lotus,Defend,Raze,,,,,,,,,
Biank,TE,Map_3_3Lotus,Defend,Fade,,,,,,,,,
Kai,TE,Map_3_3Lotus,Defend,Vyse,,,,,,,,,
LuoK1ng,TE,Map_3_3Lotus,Defend,Omen,,,,,,,,,
heybay,TE,Map_3_3Lotus,Defend,Viper,,,,,,,,,
