,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
valyn G2,,,,,,1 Round 18 Verno,,,,,19,0,0
jawgemo G2,,4 Round 4 cortezia artzin Round 10 artzin cortezia Round 14 Verno aspas Round 15 cortezia xenom,,3 Round 1 artzin xenom aspas Verno Round 7 xenom Verno aspas cortezia Round 11 xenom cortezia aspas Verno,,,1 Round 11 aspas Verno,1 Round 7 cortezia aspas Verno,,,64,4,0
JonahP G2,,3 Round 6 xenom Verno Round 8 aspas xenom Round 21 artzin aspas,,,,,1 Round 6 xenom Verno,,,,47,5,1
leaf G2,,7 Round 2 artzin xenom Round 5 cortezia Verno Round 8 Verno cortezia Round 9 cortezia Verno Round 13 aspas Verno Round 18 xenom aspas Round 20 Verno xenom,1 Round 12 aspas xenom artzin,,,,,,,,84,0,0
trent G2,,1 Round 20 artzin aspas,1 Round 15 aspas Verno artzin,,,1 Round 21 Verno,,,,,63,1,0
cortezia MIBR,,6 Round 6 jawgemo leaf Round 9 jawgemo valyn Round 10 trent JonahP Round 16 JonahP leaf Round 17 JonahP trent Round 19 leaf trent,,,,,,,,,46,1,0
artzin MIBR,,1 Round 8 valyn leaf,,,,1 Round 8 leaf,,,,,37,0,1
aspas MIBR,,4 Round 2 valyn JonahP Round 9 leaf JonahP Round 11 JonahP trent Round 21 leaf jawgemo,,,,,1 Round 9 JonahP leaf,,,,57,0,1
xenom MIBR,,1 Round 20 jawgemo JonahP,1 Round 3 JonahP valyn trent,,,,1 Round 20 JonahP leaf,,,,38,3,0
Verno MIBR,,5 Round 1 valyn trent Round 7 valyn trent Round 10 leaf jawgemo Round 17 jawgemo valyn Round 21 JonahP valyn,2 Round 18 trent jawgemo leaf Round 19 JonahP jawgemo valyn,,,,,,,,92,1,1
