,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
valyn G2,,3 Round 3 artzin aspas Round 4 artzin aspas Round 20 aspas xenom,,,,,,,,,45,3,0
jawgemo G2,,2 Round 6 aspas artzin Round 8 aspas artzin,3 Round 7 cortezia Verno xenom Round 13 Verno xenom aspas Round 18 aspas Verno cortezia,,,,,,,,30,2,0
JonahP G2,,2 Round 14 aspas cortezia Round 23 cortezia xenom,,,,,,,,,34,5,1
leaf G2,,3 Round 14 Verno xenom Round 23 Verno artzin Round 24 aspas Verno,1 Round 17 artzin cortezia Verno,,,,,,,,60,0,0
trent G2,,6 Round 3 cortezia xenom Round 6 xenom cortezia Round 8 Verno cortezia Round 9 artzin aspas Round 11 aspas cortezia Round 13 artzin cortezia,,1 Round 22 artzin cortezia xenom aspas,,,,,,,69,1,2
cortezia MIBR,,4 Round 4 jawgemo valyn Round 5 leaf valyn Round 19 trent JonahP Round 24 jawgemo valyn,,,,,,,,,41,0,0
artzin MIBR,,2 Round 19 leaf jawgemo Round 25 jawgemo trent,1 Round 18 trent jawgemo valyn,,,,,,,,43,7,1
aspas MIBR,,5 Round 15 trent jawgemo Round 21 trent leaf Round 22 jawgemo JonahP Round 25 leaf JonahP Round 26 jawgemo valyn,1 Round 2 leaf valyn trent,1 Round 1 jawgemo JonahP trent leaf,,,,,,,55,1,1
xenom MIBR,,2 Round 3 leaf jawgemo Round 12 JonahP trent,1 Round 11 JonahP trent leaf,,,,1 Round 11 trent leaf,,,,32,1,1
Verno MIBR,,3 Round 20 valyn jawgemo Round 21 jawgemo JonahP Round 24 trent JonahP,,,,1 Round 22 trent,,,,,52,1,2
