Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
iZu,T1,Map_2_2Split,All,Yoru,1.20,206,20,15,4,+5,62%,125,25%,0,4,-4
BuZz,T1,Map_2_2Split,All,Raze,1.00,215,17,19,5,-2,65%,160,31%,4,5,-1
stax,T1,Map_2_2Split,All,Fade,0.89,174,16,19,6,-3,65%,118,28%,1,3,-2
Sylvan,T1,Map_2_2Split,All,Omen,0.82,146,11,17,9,-6,73%,97,14%,1,1,0
Meteor,T1,Map_2_2Split,All,Viper,0.76,188,17,21,5,-4,69%,117,21%,3,4,-1
Dep,ZETA,Map_2_2Split,All,Yoru,1.24,272,25,17,10,+8,77%,183,36%,4,3,+1
SugarZ3ro,ZETA,Map_2_2Split,All,Omen,1.24,167,17,12,6,+5,77%,101,24%,4,2,+2
Xdll,ZETA,Map_2_2Split,All,Breach,1.10,203,21,16,5,+5,73%,133,40%,3,1,+2
SyouTa,ZETA,Map_2_2Split,All,Viper,0.91,169,14,17,8,-3,62%,107,22%,3,2,+1
CLZ,ZETA,Map_2_2Split,All,Tejo,0.76,150,14,19,4,-5,62%,102,26%,3,1,+2
iZu,T1,Map_2_2Split,Attack,Yoru,1.36,247,11,8,4,+3,54%,140,25%,0,3,-3
BuZz,T1,Map_2_2Split,Attack,Raze,0.99,242,9,11,4,-2,62%,185,32%,2,4,-2
stax,T1,Map_2_2Split,Attack,Fade,0.97,154,7,9,4,-2,62%,112,30%,0,1,-1
Sylvan,T1,Map_2_2Split,Attack,Omen,0.83,132,5,9,7,-4,69%,76,14%,0,0,0
Meteor,T1,Map_2_2Split,Attack,Viper,0.63,143,8,11,1,-3,46%,83,38%,0,3,-3
Dep,ZETA,Map_2_2Split,Attack,Yoru,1.01,210,9,9,7,0,77%,151,34%,2,3,-1
SugarZ3ro,ZETA,Map_2_2Split,Attack,Omen,1.45,162,9,5,4,+4,85%,102,31%,1,1,0
Xdll,ZETA,Map_2_2Split,Attack,Breach,1.04,210,11,9,2,+2,69%,126,40%,1,0,+1
SyouTa,ZETA,Map_2_2Split,Attack,Viper,0.63,110,4,10,6,-6,62%,81,25%,0,2,-2
CLZ,ZETA,Map_2_2Split,Attack,Tejo,1.18,204,10,8,1,+2,77%,119,27%,2,1,+1
iZu,T1,Map_2_2Split,Defend,Yoru,1.04,166,9,7,0,+2,69%,110,24%,0,1,-1
BuZz,T1,Map_2_2Split,Defend,Raze,1.01,189,8,8,1,0,69%,135,29%,2,1,+1
stax,T1,Map_2_2Split,Defend,Fade,0.81,195,9,10,2,-1,69%,125,26%,1,2,-1
Sylvan,T1,Map_2_2Split,Defend,Omen,0.81,162,6,8,2,-2,77%,118,14%,1,1,0
Meteor,T1,Map_2_2Split,Defend,Viper,0.90,233,9,10,4,-1,92%,150,15%,3,1,+2
Dep,ZETA,Map_2_2Split,Defend,Yoru,1.46,334,16,8,3,+8,77%,215,37%,2,0,+2
SugarZ3ro,ZETA,Map_2_2Split,Defend,Omen,1.03,172,8,7,2,+1,69%,101,18%,3,1,+2
Xdll,ZETA,Map_2_2Split,Defend,Breach,1.17,197,10,7,3,+3,77%,140,40%,2,1,+1
SyouTa,ZETA,Map_2_2Split,Defend,Viper,1.19,229,10,7,2,+3,62%,134,21%,3,0,+3
CLZ,ZETA,Map_2_2Split,Defend,Tejo,0.34,96,4,11,3,-7,46%,85,24%,1,0,+1
