,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
pANcada LOUD,,2 Round 2 nzr xand Round 11 Khalil xand,,,,,1 Round 1 Khalil nzr,,,,33,0,0
saadhak LOUD,,,2 Round 10 havoc nzr xand Round 20 mwzera havoc xand,,,1 Round 20 xand,,,,,60,1,0
tuyz LOUD,,2 Round 2 Khalil mwzera Round 13 mwzera xand,1 Round 18 xand nzr havoc,1 Round 16 havoc xand Khalil nzr,,,,,,,57,5,1
cauanzin LOUD,,1 Round 8 mwzera havoc,1 Round 14 nzr mwzera xand,,,,,,,,35,0,0
Less LOUD,,3 Round 4 havoc mwzera Round 9 nzr Khalil Round 20 Khalil nzr,1 Round 5 xand havoc Khalil,,,,,,,,45,0,1
xand FUR,,,,,,,,,,,25,4,0
nzr FUR,,1 Round 19 Less tuyz,,,,,,,,,39,1,0
mwzera FUR,,3 Round 4 cauanzin pANcada Round 13 cauanzin Less Round 21 saadhak pANcada,5 Round 3 tuyz pANcada saadhak Round 6 tuyz pANcada saadhak Round 10 Less pANcada saadhak Round 12 tuyz saadhak pANcada Round 16 saadhak cauanzin pANcada,,,,,,,,104,0,1
Khalil FUR,,2 Round 17 saadhak cauanzin Round 21 Less tuyz,2 Round 1 cauanzin Less tuyz Round 18 cauanzin pANcada tuyz,1 Round 8 saadhak cauanzin tuyz pANcada,,,,,,,73,2,2
havoc FUR,,2 Round 17 pANcada tuyz Round 20 pANcada tuyz,1 Round 13 saadhak tuyz pANcada,,,,,,,,63,1,0
