,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
free1ng DRX,,3 Round 10 Akame Jinboong Round 14 Meiy Art Round 16 Akame Meiy,3 Round 2 Meiy Akame Art Round 5 Jinboong Art gyen Round 15 Meiy Akame gyen,2 Round 3 Art Akame Meiy gyen Round 9 Meiy gyen Akame Art,,,,,,,113,0,0
MaKo DRX,,3 Round 1 Art Akame Round 8 Art Jinboong Round 16 gyen Jinboong,1 Round 10 gyen Meiy Art,,,,,,,,81,2,0
BeYN DRX,,2 Round 5 Meiy Akame Round 13 gyen Akame,,,,,,,,,58,2,0
HYUNMIN DRX,,2 Round 1 Meiy gyen Round 7 Meiy Akame,,,,,,,,,32,0,1
Flashback DRX,,4 Round 2 Jinboong gyen Round 7 Jinboong Art Round 8 Akame gyen Round 14 gyen Akame,1 Round 11 Art Akame gyen,,,,,,,,66,0,1
Jinboong DFM,,,,,,,,,,,20,0,0
Meiy DFM,,,,1 Round 4 Flashback BeYN HYUNMIN MaKo,,,1 Round 4 MaKo HYUNMIN,,,,42,0,0
Art DFM,,,,,,,,,,,28,0,0
Akame DFM,,2 Round 6 HYUNMIN free1ng Round 12 free1ng BeYN,,,,,,,,,43,5,0
gyen DFM,,3 Round 1 Flashback BeYN Round 11 free1ng BeYN Round 12 Flashback MaKo,,,,,,,,,50,0,0
