,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
cNed FUT,,1 Round 5 Less KovaQ,1 Round 13 KovaQ Less Kicks,1 Round 10 KovaQ Less UNFAKE Kicks,,,,,,,58,0,0
qRaxs FUT,,1 Round 4 KovaQ UNFAKE,,,,,,,,,29,3,0
MrFaliN FUT,,,,,,,,,,,11,1,0
yetujey FUT,,1 Round 4 Derke Kicks,2 Round 1 Less KovaQ UNFAKE Round 7 Derke KovaQ Kicks,,,,,,,,59,3,0
xeus FUT,,,,,1 Round 9 KovaQ Derke Kicks UNFAKE Less,,,,,,40,0,0
UNFAKE VIT,,4 Round 1 cNed qRaxs Round 3 xeus yetujey Round 12 qRaxs cNed Round 13 yetujey cNed,,,,1 Round 13 cNed,1 Round 7 MrFaliN yetujey,,,,60,0,0
Derke VIT,,2 Round 3 MrFaliN qRaxs Round 11 cNed MrFaliN,3 Round 5 yetujey MrFaliN cNed Round 12 yetujey MrFaliN xeus Round 15 xeus qRaxs MrFaliN,,,,,,,,87,2,0
KovaQ VIT,,3 Round 2 xeus qRaxs Round 13 xeus MrFaliN Round 14 yetujey xeus,1 Round 6 MrFaliN cNed yetujey,1 Round 8 xeus yetujey MrFaliN cNed,,,,,,,80,0,1
Less VIT,,2 Round 4 yetujey cNed Round 11 yetujey xeus,,,,,1 Round 4 cNed yetujey,,,,51,0,2
Kicks VIT,,2 Round 4 qRaxs MrFaliN Round 7 xeus cNed,,,,1 Round 1 yetujey,,,,,38,0,2
