Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
Shr1mp,AG,Map_3_3Ascent,All,Sova,,333,27,14,6,+13,,,,,,
Leav3u,AG,Map_3_3Ascent,All,Deadlock,,173,13,17,3,-4,,,,,,
K1ra,AG,Map_3_3Ascent,All,Cypher,,172,13,14,6,-1,,,,,,
Zhubibi,AG,Map_3_3Ascent,All,Yoru,,143,11,17,5,-6,,,,,,
XcurlyHair,AG,Map_3_3Ascent,All,Omen,,128,9,18,11,-9,,,,,,
Spring,WOL,Map_3_3Ascent,All,Sage,,380,31,14,0,+17,,,,,,
Juicy,WOL,Map_3_3Ascent,All,Yoru,,213,17,18,3,-1,,,,,,
Lysoar,WOL,Map_3_3Ascent,All,Cypher,,161,13,13,4,0,,,,,,
Yuicaw,WOL,Map_3_3Ascent,All,Sova,,151,10,16,8,-6,,,,,,
SiuFatBB,WOL,Map_3_3Ascent,All,Astra,,107,9,12,6,-3,,,,,,
Shr1mp,AG,Map_3_3Ascent,Attack,Sova,,,,,,,,,
Leav3u,AG,Map_3_3Ascent,Attack,Deadlock,,,,,,,,,
K1ra,AG,Map_3_3Ascent,Attack,Cypher,,,,,,,,,
Zhubibi,AG,Map_3_3Ascent,Attack,Yoru,,,,,,,,,
XcurlyHair,AG,Map_3_3Ascent,Attack,Omen,,,,,,,,,
Spring,WOL,Map_3_3Ascent,Attack,Sage,,,,,,,,,
Juicy,WOL,Map_3_3Ascent,Attack,Yoru,,,,,,,,,
Lysoar,WOL,Map_3_3Ascent,Attack,Cypher,,,,,,,,,
Yuicaw,WOL,Map_3_3Ascent,Attack,Sova,,,,,,,,,
SiuFatBB,WOL,Map_3_3Ascent,Attack,Astra,,,,,,,,,
Shr1mp,AG,Map_3_3Ascent,Defend,Sova,,,,,,,,,
Leav3u,AG,Map_3_3Ascent,Defend,Deadlock,,,,,,,,,
K1ra,AG,Map_3_3Ascent,Defend,Cypher,,,,,,,,,
Zhubibi,AG,Map_3_3Ascent,Defend,Yoru,,,,,,,,,
XcurlyHair,AG,Map_3_3Ascent,Defend,Omen,,,,,,,,,
Spring,WOL,Map_3_3Ascent,Defend,Sage,,,,,,,,,
Juicy,WOL,Map_3_3Ascent,Defend,Yoru,,,,,,,,,
Lysoar,WOL,Map_3_3Ascent,Defend,Cypher,,,,,,,,,
Yuicaw,WOL,Map_3_3Ascent,Defend,Sova,,,,,,,,,
SiuFatBB,WOL,Map_3_3Ascent,Defend,Astra,,,,,,,,,
