,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
nzr MIBR,,2 Round 1 Shyy Melser Round 5 keznit Melser,,,,,,,,,35,4,0
cortezia MIBR,,,4 Round 3 adverso Melser Mazino Round 12 Mazino adverso Shyy Round 18 keznit Mazino Melser Round 19 Shyy Melser keznit,,,,,,,,69,0,2
artzin MIBR,,3 Round 4 keznit Mazino Round 10 adverso Mazino Round 21 keznit adverso,,,,,,1 Round 21 Mazino adverso keznit,,,37,1,0
aspas MIBR,,4 Round 2 adverso Shyy Round 9 keznit Shyy Round 10 keznit Shyy Round 18 adverso Shyy,1 Round 7 adverso Mazino Shyy,1 Round 14 keznit Shyy Mazino Melser,1 Round 8 keznit Mazino adverso Melser Shyy,,,,,,119,2,1
xenom MIBR,,1 Round 13 keznit Melser,1 Round 9 Mazino adverso Melser,,,,,,,,34,0,1
Melser KRÜ,,5 Round 2 cortezia nzr Round 10 nzr artzin Round 11 nzr aspas Round 16 artzin xenom Round 20 artzin aspas,,,,,,,,,43,1,0
keznit KRÜ,,1 Round 6 cortezia artzin,,,,,,,,,22,0,0
adverso KRÜ,,2 Round 20 nzr cortezia Round 21 xenom aspas,1 Round 16 cortezia aspas nzr,,,,,,,,57,2,1
Mazino KRÜ,,2 Round 2 xenom aspas Round 19 cortezia artzin,1 Round 1 cortezia artzin aspas,,,1 Round 1 aspas,1 Round 2 xenom aspas,,,,28,4,0
Shyy KRÜ,,3 Round 5 xenom artzin Round 9 artzin xenom Round 11 artzin cortezia,1 Round 17 artzin xenom cortezia,1 Round 15 artzin aspas nzr xenom,,1 Round 15 xenom,,,,,58,1,1
