,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
nzr MIBR,,3 Round 7 Mazino Melser Round 8 adverso keznit Round 14 Melser keznit,,,,1 Round 8 keznit,,,,,55,6,1
cortezia MIBR,,3 Round 4 Mazino keznit Round 8 Melser Mazino Round 16 adverso Mazino,,,,,,,,,32,1,0
artzin MIBR,,3 Round 2 Shyy keznit Round 11 adverso Mazino Round 19 Shyy adverso,1 Round 13 Mazino Shyy adverso,,,,,,,,41,0,1
aspas MIBR,,7 Round 1 adverso keznit Round 2 adverso Mazino Round 5 Mazino adverso Round 17 adverso keznit Round 19 keznit Mazino Round 23 keznit Mazino Round 24 Mazino keznit,3 Round 6 Melser keznit adverso Round 10 Mazino keznit Shyy Round 20 adverso Mazino keznit,,,,,,,,74,0,0
xenom MIBR,,4 Round 10 adverso Melser Round 13 keznit Melser Round 14 adverso Shyy Round 16 Shyy Melser,,,,,,,,,52,2,1
Melser KRÜ,,4 Round 4 xenom aspas Round 17 artzin nzr Round 19 nzr artzin Round 21 aspas nzr,,,,,1 Round 19 nzr artzin,,,,42,4,0
keznit KRÜ,,3 Round 8 aspas xenom Round 20 cortezia xenom Round 23 nzr cortezia,,,,,,,,,53,2,0
adverso KRÜ,,5 Round 3 artzin cortezia Round 10 artzin cortezia Round 12 artzin nzr Round 15 cortezia nzr Round 24 cortezia aspas,,,,,,,,,51,0,0
Mazino KRÜ,,2 Round 12 cortezia aspas Round 18 artzin nzr,,,,,,,,,42,3,0
Shyy KRÜ,,5 Round 1 xenom aspas Round 3 nzr aspas Round 4 nzr cortezia Round 9 xenom cortezia Round 19 xenom aspas,,,,,2 Round 4 cortezia nzr Round 9 cortezia xenom,,,,70,1,2
