Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
CHICHOO,EDG,Map_4_4Icebox,All,Killjoy,,256,19,18,3,+1,,175,40%,0,2,-2
S1Mon,EDG,Map_4_4Icebox,All,Gekko,,243,19,17,6,+2,,158,39%,1,2,-1
ZmjjKK,EDG,Map_4_4Icebox,All,Jett,,216,18,18,4,0,,119,16%,7,5,+2
Smoggy,EDG,Map_4_4Icebox,All,Viper,,178,14,19,8,-5,,116,31%,0,1,-1
nobody,EDG,Map_4_4Icebox,All,Sova,,139,9,20,5,-11,,107,19%,1,3,-2
Autumn,FPX,Map_4_4Icebox,All,Clove,,288,25,17,8,+8,,188,36%,2,1,+1
BerLIN,FPX,Map_4_4Icebox,All,Viper,,267,19,17,7,+2,,171,33%,4,2,+2
AAAAY,FPX,Map_4_4Icebox,All,Kayo,,206,17,15,11,+2,,129,41%,3,4,-1
Lysoar,FPX,Map_4_4Icebox,All,Killjoy,,183,16,13,2,+3,,129,19%,0,0,0
Life,FPX,Map_4_4Icebox,All,Jett,,183,15,17,2,-2,,107,33%,4,2,+2
CHICHOO,EDG,Map_4_4Icebox,Attack,Killjoy,,,,,,,
S1Mon,EDG,Map_4_4Icebox,Attack,Gekko,,,,,,,
ZmjjKK,EDG,Map_4_4Icebox,Attack,Jett,,,,,,,
Smoggy,EDG,Map_4_4Icebox,Attack,Viper,,,,,,,
nobody,EDG,Map_4_4Icebox,Attack,Sova,,,,,,,
Autumn,FPX,Map_4_4Icebox,Attack,Clove,,,,,,,
BerLIN,FPX,Map_4_4Icebox,Attack,Viper,,,,,,,
AAAAY,FPX,Map_4_4Icebox,Attack,Kayo,,,,,,,
Lysoar,FPX,Map_4_4Icebox,Attack,Killjoy,,,,,,,
Life,FPX,Map_4_4Icebox,Attack,Jett,,,,,,,
CHICHOO,EDG,Map_4_4Icebox,Defend,Killjoy,,,,,,,
S1Mon,EDG,Map_4_4Icebox,Defend,Gekko,,,,,,,
ZmjjKK,EDG,Map_4_4Icebox,Defend,Jett,,,,,,,
Smoggy,EDG,Map_4_4Icebox,Defend,Viper,,,,,,,
nobody,EDG,Map_4_4Icebox,Defend,Sova,,,,,,,
Autumn,FPX,Map_4_4Icebox,Defend,Clove,,,,,,,
BerLIN,FPX,Map_4_4Icebox,Defend,Viper,,,,,,,
AAAAY,FPX,Map_4_4Icebox,Defend,Kayo,,,,,,,
Lysoar,FPX,Map_4_4Icebox,Defend,Killjoy,,,,,,,
Life,FPX,Map_4_4Icebox,Defend,Jett,,,,,,,
