,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
crashies NRG,,2 Round 7 trent valyn Round 11 JonahP icy,,,,,1 Round 8 trent leaf,,,,34,1,2
Victor NRG,,3 Round 11 trent leaf Round 13 valyn trent Round 20 JonahP trent,1 Round 12 icy JonahP trent,,,,1 Round 13 trent valyn,,,,53,1,1
FiNESSE NRG,,,,,,,,,,,15,3,0
s0m NRG,,4 Round 7 icy leaf Round 12 valyn leaf Round 15 valyn JonahP Round 19 icy trent,,,,,,,,,60,0,0
Ethan NRG,,4 Round 5 valyn trent Round 8 JonahP valyn Round 13 JonahP leaf Round 16 valyn trent,1 Round 6 leaf icy JonahP Ethan,1 Round 9 trent icy leaf JonahP,,,,,,,60,0,0
valyn G2,,2 Round 4 Victor Ethan Round 9 crashies Ethan,1 Round 13 FiNESSE s0m crashies,,,1 Round 9 Ethan,,,,,44,4,0
JonahP G2,,2 Round 1 crashies FiNESSE Round 9 FiNESSE s0m,,,,,,,,,31,3,0
leaf G2,,3 Round 1 s0m Victor Round 6 s0m Victor Round 17 s0m crashies,5 Round 5 FiNESSE s0m Ethan Round 8 s0m Victor crashies Round 10 Victor Ethan s0m Round 15 FiNESSE s0m crashies Round 19 Victor FiNESSE s0m,,,1 Round 19 s0m,,,,,102,1,0
icy G2,,2 Round 18 Victor Ethan Round 20 FiNESSE Victor,1 Round 3 Ethan FiNESSE s0m,,,,,,,,60,0,1
trent G2,,5 Round 8 Victor Ethan Round 12 Ethan s0m Round 18 crashies FiNESSE Round 19 Victor crashies Round 20 Ethan crashies,1 Round 4 FiNESSE s0m crashies,,,,,,,,71,3,1
