,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Zyppan M8,,,,,,,,,,,34,3,0
RobbieBk M8,,2 Round 4 kaajak Boaster Round 9 kaajak Chronicle,,,,,,,,,42,2,0
Click M8,,4 Round 1 crashies Boaster Round 2 Alfajer crashies Round 10 Alfajer Chronicle Round 11 crashies kaajak,,,,,,,,,28,0,1
Kada M8,,3 Round 2 Chronicle Boaster Round 7 Chronicle kaajak Round 17 Boaster Alfajer,1 Round 9 Alfajer crashies Boaster,1 Round 8 Boaster kaajak Chronicle crashies,,1 Round 9 Boaster,,,,,60,0,0
Minny M8,,3 Round 1 kaajak Chronicle Round 3 Alfajer Boaster Round 4 crashies Chronicle,,,,,,,,,53,0,1
crashies FNC,,2 Round 3 Zyppan RobbieBk Round 7 Minny Kada,,,,1 Round 3 RobbieBk,,,,,52,3,0
Boaster FNC,,4 Round 10 RobbieBk Minny Round 12 Kada RobbieBk Round 14 Minny Kada Round 18 Minny Kada,,,,,,,,,50,1,1
Chronicle FNC,,2 Round 4 Kada Click Round 15 Zyppan Kada,,,,,,,,,23,3,1
kaajak FNC,,4 Round 3 Click Kada Round 9 Minny Zyppan Round 10 Kada Zyppan Round 14 Zyppan RobbieBk,4 Round 5 Minny Zyppan RobbieBk Round 16 RobbieBk Click Minny Round 18 Zyppan Click RobbieBk Round 19 Click Zyppan RobbieBk,1 Round 6 Click Kada Zyppan RobbieBk,,,,,,,104,1,2
Alfajer FNC,,2 Round 12 Click Minny Round 19 Minny Kada,2 Round 4 Zyppan Minny RobbieBk Round 13 Click Kada RobbieBk,,,,1 Round 4 Minny RobbieBk,,,,44,1,0
