,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Zyppan M8,,,,,,,,,,,33,2,0
RobbieBk M8,,2 Round 11 crashies Chronicle Round 13 kaajak Alfajer,,,,,,,,,50,3,0
Click M8,,1 Round 12 Chronicle Boaster,1 Round 14 crashies Alfajer Chronicle,,,,,,,,25,0,0
Kada M8,,3 Round 8 crashies Alfajer Round 17 Alfajer crashies Round 18 Boaster kaajak,,1 Round 16 Alfajer Chronicle kaajak Boaster,,,,,,,56,0,0
Minny M8,,1 Round 14 kaajak Boaster,1 Round 13 Chronicle Boaster crashies,,,,,,,,54,1,0
crashies FNC,,1 Round 17 Click RobbieBk,,,,,,,,,20,5,1
Boaster FNC,,2 Round 11 Kada RobbieBk Boaster Round 14 Zyppan Kada,,,,1 Round 10 Click,1 Round 11 Kada RobbieBk,,,,71,1,0
Chronicle FNC,,,2 Round 2 Click Kada Minny Round 11 Click Minny Zyppan,,,,,,,,67,4,1
kaajak FNC,,5 Round 1 Click RobbieBk Round 5 Minny Zyppan Round 7 Click Zyppan Round 9 Kada Zyppan Round 10 Zyppan RobbieBk,2 Round 3 Zyppan Click RobbieBk Round 18 Minny Click Zyppan,,,,,,,,61,0,0
Alfajer FNC,,3 Round 1 Kada Zyppan Round 4 Click Minny Round 10 Minny Kada,2 Round 8 Zyppan Click Minny Round 9 Click Minny RobbieBk,,,,,,,,68,1,0
